cds,rtype,sname,dname,cname,Enroll12,NumTstTakr,AvgScrEng,AvgScrRead,AvgScrMath,AvgScrSci,NumGE21,PctGE21,year
21654172132264,S,Marin Oaks High                                   ,Novato Unified                                    ,Marin          ,31,1,*,*,*,*,*,*,1415
21654172132272,S,Novato High                                       ,Novato Unified                                    ,Marin          ,319,145,25,24,24,23,105,72.41,1415
21654172133056,S,San Marin High                                    ,Novato Unified                                    ,Marin          ,224,98,22,22,23,22,57,58.16,1415
21654660000000,D,                                                  ,San Rafael City High                              ,Marin          ,528,154,24,24,23,23,108,70.13,1415
21654662133262,S,San Rafael High                                   ,San Rafael City High                              ,Marin          ,240,63,23,23,24,23,43,68.25,1415
21654662134005,S,Terra Linda High                                  ,San Rafael City High                              ,Marin          ,260,91,24,24,23,23,65,71.43,1415
21654820000000,D,                                                  ,Tamalpais Union High                              ,Marin          ,938,431,27,27,26,25,381,88.4,1415
21654822130078,S,Tamiscal High (Alternative)                       ,Tamalpais Union High                              ,Marin          ,43,13,28,28,24,24,12,92.31,1415
21654822131340,S,Sir Francis Drake High                            ,Tamalpais Union High                              ,Marin          ,208,98,26,26,25,24,82,83.67,1415
21654822132587,S,Redwood High                                      ,Tamalpais Union High                              ,Marin          ,354,192,27,27,27,26,176,91.67,1415
21654822133692,S,Tamalpais High                                    ,Tamalpais Union High                              ,Marin          ,290,127,27,27,26,25,110,86.61,1415
21654822134419,S,San Andreas High (Continuation)                   ,Tamalpais Union High                              ,Marin          ,39,1,*,*,*,*,*,*,1415
21733610000000,D,                                                  ,Shoreline Unified                                 ,Marin          ,54,17,21,22,23,23,10,58.82,1415
21733612134310,S,Tomales High                                      ,Shoreline Unified                                 ,Marin          ,54,17,21,22,23,23,10,58.82,1415
22000000000000,C,                                                  ,                                                  ,Mariposa       ,142,20,24,25,24,23,15,75,1415
22655320000000,D,                                                  ,Mariposa County Unified                           ,Mariposa       ,133,20,24,25,24,23,15,75,1415
22655322230068,S,Sierra Home                                       ,Mariposa County Unified                           ,Mariposa       ,11,0,NA,NA,NA,NA,NA,NA,1415
22655322235356,S,Mariposa County High                              ,Mariposa County Unified                           ,Mariposa       ,121,20,24,25,24,23,15,75,1415
23000000000000,C,                                                  ,                                                  ,Mendocino      ,1050,98,24,24,24,22,71,72.45,1415
23102310000000,D,                                                  ,Mendocino County Office of Education              ,Mendocino      ,19,1,*,*,*,*,*,*,1415
23102312330447,S,Mendocino County Community                        ,Mendocino County Office of Education              ,Mendocino      ,18,1,*,*,*,*,*,*,1415
23655400000000,D,                                                  ,Anderson Valley Unified                           ,Mendocino      ,52,2,*,*,*,*,*,*,1415
23655402330900,S,Anderson Valley Junior-Senior High                ,Anderson Valley Unified                           ,Mendocino      ,44,2,*,*,*,*,*,*,1415
23655650000000,D,                                                  ,Fort Bragg Unified                                ,Mendocino      ,126,10,*,*,*,*,*,*,1415
23655652331361,S,Fort Bragg High                                   ,Fort Bragg Unified                                ,Mendocino      ,110,10,*,*,*,*,*,*,1415
23655810000000,D,                                                  ,Mendocino Unified                                 ,Mendocino      ,43,8,*,*,*,*,*,*,1415
23655812333185,S,Mendocino High                                    ,Mendocino Unified                                 ,Mendocino      ,38,8,*,*,*,*,*,*,1415
23655990000000,D,                                                  ,Point Arena Joint Union High                      ,Mendocino      ,41,8,*,*,*,*,*,*,1415
23655992333649,S,Point Arena High                                  ,Point Arena Joint Union High                      ,Mendocino      ,29,8,*,*,*,*,*,*,1415
23656070000000,D,                                                  ,Round Valley Unified                              ,Mendocino      ,30,0,NA,NA,NA,NA,NA,NA,1415
23656072334563,S,Round Valley High                                 ,Round Valley Unified                              ,Mendocino      ,21,0,NA,NA,NA,NA,NA,NA,1415
23656150000000,D,                                                  ,Ukiah Unified                                     ,Mendocino      ,523,51,24,24,25,22,38,74.51,1415
23656150128280,S,Ukiah Independent Study Academy                   ,Ukiah Unified                                     ,Mendocino      ,30,0,NA,NA,NA,NA,NA,NA,1415
23656152330413,S,Redwood Academy of Ukiah                          ,Ukiah Unified                                     ,Mendocino      ,18,2,*,*,*,*,*,*,1415
23656152330454,S,Accelerated Achievement Academy                   ,Ukiah Unified                                     ,Mendocino      ,15,0,NA,NA,NA,NA,NA,NA,1415
23656152335024,S,Ukiah High                                        ,Ukiah Unified                                     ,Mendocino      ,333,49,24,24,25,22,36,73.47,1415
23656230000000,D,                                                  ,Willits Unified                                   ,Mendocino      ,163,10,*,*,*,*,*,*,1415
23656232330314,S,New Horizons                                      ,Willits Unified                                   ,Mendocino      ,16,0,NA,NA,NA,NA,NA,NA,1415
23656232330363,S,Willits Charter                                   ,Willits Unified                                   ,Mendocino      ,16,2,*,*,*,*,*,*,1415
23656232335487,S,Willits High                                      ,Willits Unified                                   ,Mendocino      ,107,8,*,*,*,*,*,*,1415
23738660000000,D,                                                  ,Potter Valley Community Unified                   ,Mendocino      ,20,6,*,*,*,*,*,*,1415
23738662330041,S,Potter Valley High                                ,Potter Valley Community Unified                   ,Mendocino      ,19,6,*,*,*,*,*,*,1415
23739160000000,D,                                                  ,Laytonville Unified                               ,Mendocino      ,25,0,NA,NA,NA,NA,NA,NA,1415
23739162332260,S,Laytonville High                                  ,Laytonville Unified                               ,Mendocino      ,24,0,NA,NA,NA,NA,NA,NA,1415
23752180000000,D,                                                  ,Leggett Valley Unified                            ,Mendocino      ,5,2,*,*,*,*,*,*,1415
23752182330207,S,Whale Gulch High                                  ,Leggett Valley Unified                            ,Mendocino      ,3,2,*,*,*,*,*,*,1415
43104390121780,S,Silicon Valley Flex Academy                       ,Santa Clara County Office of Education            ,Santa Clara    ,14,4,*,*,*,*,*,*,1415
43104390123794,S,Summit Public School: Tahoma                      ,Santa Clara County Office of Education            ,Santa Clara    ,74,0,NA,NA,NA,NA,NA,NA,1415
43694010000000,D,                                                  ,Campbell Union High                               ,Santa Clara    ,1784,394,25,25,25,24,298,75.63,1415
43694014330239,S,Leigh High                                        ,Campbell Union High                               ,Santa Clara    ,379,131,25,26,26,26,110,83.97,1415
43694014330866,S,Branham High                                      ,Campbell Union High                               ,Santa Clara    ,349,86,27,27,26,25,74,86.05,1415
43694014331955,S,Del Mar High                                      ,Campbell Union High                               ,Santa Clara    ,228,48,18,19,20,19,15,31.25,1415
43694014336137,S,Prospect High                                     ,Campbell Union High                               ,Santa Clara    ,263,61,26,26,26,25,50,81.97,1415
43694014338505,S,Westmont High                                     ,Campbell Union High                               ,Santa Clara    ,346,68,25,25,24,23,49,72.06,1415
43694270000000,D,                                                  ,East Side Union High                              ,Santa Clara    ,6647,966,22,22,24,22,596,61.7,1415
43694270107151,S,"Escuela Popular/Center for Training and Careers, F",East Side Union High                              ,Santa Clara    ,48,0,NA,NA,NA,NA,NA,NA,1415
43694270116889,S,KIPP San Jose Collegiate                          ,East Side Union High                              ,Santa Clara    ,95,101,19,19,21,20,40,39.6,1415
43694270123745,S,Summit Public School: Rainier                     ,East Side Union High                              ,Santa Clara    ,59,0,NA,NA,NA,NA,NA,NA,1415
43694270125427,S,Calero High                                       ,East Side Union High                              ,Santa Clara    ,45,0,NA,NA,NA,NA,NA,NA,1415
43694274330015,S,Yerba Buena High                                  ,East Side Union High                              ,Santa Clara    ,421,20,18,19,20,20,7,35,1415
43694274330023,S,Santa Teresa High                                 ,East Side Union High                              ,Santa Clara    ,581,101,24,24,25,23,73,72.28,1415
43694274330031,S,Independence High                                 ,East Side Union High                              ,Santa Clara    ,786,174,21,22,23,22,107,61.49,1415
43694274330668,S,Latino College Preparatory Academy                ,East Side Union High                              ,Santa Clara    ,88,2,*,*,*,*,*,*,1415
43694274330676,S,San Jose Conservation Corps Charter               ,East Side Union High                              ,Santa Clara    ,339,0,NA,NA,NA,NA,NA,NA,1415
43694274330692,S,Evergreen Valley High                             ,East Side Union High                              ,Santa Clara    ,652,133,27,27,28,26,121,90.98,1415
43694274330726,S,Escuela Popular Accelerated Family Learning       ,East Side Union High                              ,Santa Clara    ,12,0,NA,NA,NA,NA,NA,NA,1415
43694274332318,S,Foothill High                                     ,East Side Union High                              ,Santa Clara    ,254,1,*,*,*,*,*,*,1415
43694274332995,S,Andrew P. Hill High                               ,East Side Union High                              ,Santa Clara    ,526,73,23,24,24,23,55,75.34,1415
43694274333639,S,James Lick High                                   ,East Side Union High                              ,Santa Clara    ,243,56,17,19,21,20,23,41.07,1415
43694274334900,S,Mount Pleasant High                               ,East Side Union High                              ,Santa Clara    ,363,39,19,21,22,20,19,48.72,1415
43694274335204,S,Oak Grove High                                    ,East Side Union High                              ,Santa Clara    ,452,37,22,22,24,23,25,67.57,1415
43694274335428,S,William C. Overfelt High                          ,East Side Union High                              ,Santa Clara    ,315,95,16,16,18,18,15,15.79,1415
43694274335907,S,Piedmont Hills High                               ,East Side Union High                              ,Santa Clara    ,535,81,25,25,27,25,68,83.95,1415
43694274337903,S,Silver Creek High                                 ,East Side Union High                              ,Santa Clara    ,556,53,25,25,27,25,42,79.25,1415
43694680000000,D,                                                  ,Fremont Union High                                ,Santa Clara    ,2704,1062,28,27,29,27,964,90.77,1415
43694684331799,S,Cupertino High                                    ,Fremont Union High                                ,Santa Clara    ,508,195,28,27,29,27,179,91.79,1415
43694684332474,S,Fremont High                                      ,Fremont Union High                                ,Santa Clara    ,500,163,24,24,25,23,119,73.01,1415
43694684333316,S,Homestead High                                    ,Fremont Union High                                ,Santa Clara    ,606,241,27,27,28,27,214,88.8,1415
43694684334421,S,Lynbrook High                                     ,Fremont Union High                                ,Santa Clara    ,472,211,30,29,31,29,205,97.16,1415
43694684334462,S,Monta Vista High                                  ,Fremont Union High                                ,Santa Clara    ,608,252,29,29,31,29,247,98.02,1415
43694840000000,D,                                                  ,Gilroy Unified                                    ,Santa Clara    ,911,153,21,22,22,21,85,55.56,1415
43694840114496,S,Dr. T. J. Owens Gilroy Early College Academy      ,Gilroy Unified                                    ,Santa Clara    ,41,18,26,26,26,25,16,88.89,1415
43694840118380,S,Christopher High                                  ,Gilroy Unified                                    ,Santa Clara    ,437,91,21,21,21,21,48,52.75,1415
43694844332839,S,Gilroy High                                       ,Gilroy Unified                                    ,Santa Clara    ,267,44,19,21,21,21,21,47.73,1415
43695340000000,D,                                                  ,Los Gatos-Saratoga Joint Union High               ,Santa Clara    ,851,453,28,28,28,28,426,94.04,1415
43695344334371,S,Los Gatos High                                    ,Los Gatos-Saratoga Joint Union High               ,Santa Clara    ,484,260,27,28,27,27,238,91.54,1415
43695344337762,S,Saratoga High                                     ,Los Gatos-Saratoga Joint Union High               ,Santa Clara    ,362,193,30,29,30,28,188,97.41,1415
43695830000000,D,                                                  ,Morgan Hill Unified                               ,Santa Clara    ,667,73,24,24,24,22,54,73.97,1415
43695830102368,S,Ann Sobrato High                                  ,Morgan Hill Unified                               ,Santa Clara    ,312,42,25,25,25,23,32,76.19,1415
27660680000000,D,                                                  ,South Monterey County Joint Union High            ,Monterey       ,476,43,18,19,18,18,11,25.58,1415
27660682730174,S,Greenfield High                                   ,South Monterey County Joint Union High            ,Monterey       ,211,28,17,19,17,17,5,17.86,1415
27660682732170,S,King City High                                    ,South Monterey County Joint Union High            ,Monterey       ,183,15,19,20,20,20,6,40,1415
27660920000000,D,                                                  ,Monterey Peninsula Unified                        ,Monterey       ,761,168,20,22,21,21,90,53.57,1415
27660920111435,S,Marina High                                       ,Monterey Peninsula Unified                        ,Monterey       ,134,23,21,22,22,22,13,56.52,1415
27660922730240,S,Learning for Life Charter                         ,Monterey Peninsula Unified                        ,Monterey       ,32,1,*,*,*,*,*,*,1415
27660922732808,S,Monterey High                                     ,Monterey Peninsula Unified                        ,Monterey       ,300,86,21,22,22,22,49,56.98,1415
27660922735348,S,Seaside High                                      ,Monterey Peninsula Unified                        ,Monterey       ,253,58,18,21,21,20,28,48.28,1415
27661340000000,D,                                                  ,Pacific Grove Unified                             ,Monterey       ,145,34,25,26,24,24,27,79.41,1415
27661342733657,S,Pacific Grove High                                ,Pacific Grove Unified                             ,Monterey       ,133,34,25,26,24,24,27,79.41,1415
27661590000000,D,                                                  ,Salinas Union High                                ,Monterey       ,2562,366,19,20,20,20,159,43.44,1415
27661590124610,S,El Puente                                         ,Salinas Union High                                ,Monterey       ,288,2,*,*,*,*,*,*,1415
27661592730109,S,Alisal High                                       ,Salinas Union High                                ,Monterey       ,546,111,18,19,20,19,34,30.63,1415
27661592730166,S,Everett Alvarez High                              ,Salinas Union High                                ,Monterey       ,567,123,18,19,19,18,39,31.71,1415
27661592733178,S,North Salinas High                                ,Salinas Union High                                ,Monterey       ,414,37,20,21,20,20,20,54.05,1415
27661592734556,S,Salinas High                                      ,Salinas Union High                                ,Monterey       ,595,93,23,24,23,23,66,70.97,1415
27738250000000,D,                                                  ,North Monterey County Unified                     ,Monterey       ,347,28,19,20,20,19,10,35.71,1415
27738252730034,S,North Monterey County High                        ,North Monterey County Unified                     ,Monterey       ,252,27,18,20,20,19,9,33.33,1415
27738252730125,S,North Monterey County Center for Independent Study,North Monterey County Unified                     ,Monterey       ,66,1,*,*,*,*,*,*,1415
27754400000000,D,                                                  ,Soledad Unified                                   ,Monterey       ,366,65,19,20,20,19,25,38.46,1415
27754402730190,S,Soledad High                                      ,Soledad Unified                                   ,Monterey       ,342,65,19,20,20,19,25,38.46,1415
27754730000000,D,                                                  ,Gonzales Unified                                  ,Monterey       ,196,50,17,19,18,18,13,26,1415
27754732730885,S,Gonzales High                                     ,Gonzales Unified                                  ,Monterey       ,171,50,17,19,18,18,13,26,1415
28000000000000,C,                                                  ,                                                  ,Napa           ,1656,316,23,23,22,22,204,64.56,1415
28102800000000,D,                                                  ,Napa County Office of Education                   ,Napa           ,30,0,NA,NA,NA,NA,NA,NA,1415
28662410000000,D,                                                  ,Calistoga Joint Unified                           ,Napa           ,58,11,17,17,17,17,1,9.09,1415
28662412831758,S,Calistoga Junior-Senior High                      ,Calistoga Joint Unified                           ,Napa           ,57,11,17,17,17,17,1,9.09,1415
28662660000000,D,                                                  ,Napa Valley Unified                               ,Napa           ,1432,248,23,23,23,22,168,67.74,1415
28662660101964,S,Napa Valley Independent Studies                   ,Napa Valley Unified                               ,Napa           ,66,3,*,*,*,*,*,*,1415
28662660121087,S,American Canyon High                              ,Napa Valley Unified                               ,Napa           ,355,50,22,22,22,22,32,64,1415
28662662830016,S,Vintage High                                      ,Napa Valley Unified                               ,Napa           ,389,87,22,23,22,22,58,66.67,1415
28662662830115,S,New Technology High                               ,Napa Valley Unified                               ,Napa           ,80,13,21,19,22,20,8,61.54,1415
28662662835601,S,Napa High                                         ,Napa Valley Unified                               ,Napa           ,409,95,23,24,23,23,69,72.63,1415
28662900000000,D,                                                  ,Saint Helena Unified                              ,Napa           ,136,57,23,24,22,22,35,61.4,1415
28662902837102,S,Saint Helena High                                 ,Saint Helena Unified                              ,Napa           ,136,57,23,24,22,22,35,61.4,1415
29000000000000,C,                                                  ,                                                  ,Nevada         ,2569,118,25,26,25,25,96,81.36,1415
29102980000000,D,                                                  ,Nevada County Office of Education                 ,Nevada         ,1799,6,*,*,*,*,*,*,1415
29102980114314,S,Bitney College Preparatory High                   ,Nevada County Office of Education                 ,Nevada         ,27,0,NA,NA,NA,NA,NA,NA,1415
29102980126219,S,Forest Charter                                    ,Nevada County Office of Education                 ,Nevada         ,92,6,*,*,*,*,*,*,1415
29102980130823,S,EPIC de Cesar Chavez                              ,Nevada County Office of Education                 ,Nevada         ,81,0,NA,NA,NA,NA,NA,NA,1415
29102982930147,S,Muir Charter                                      ,Nevada County Office of Education                 ,Nevada         ,1587,0,NA,NA,NA,NA,NA,NA,1415
29663570000000,D,                                                  ,Nevada Joint Union High                           ,Nevada         ,755,112,25,26,25,25,91,81.25,1415
29663570112367,S,William & Marian Ghidotti High                    ,Nevada Joint Union High                           ,Nevada         ,32,10,*,*,*,*,*,*,1415
29663572930030,S,North Point Academy                               ,Nevada Joint Union High                           ,Nevada         ,38,0,NA,NA,NA,NA,NA,NA,1415
29663572930048,S,Bear River High                                   ,Nevada Joint Union High                           ,Nevada         ,156,46,25,25,24,24,38,82.61,1415
29663572935500,S,Nevada Union High                                 ,Nevada Joint Union High                           ,Nevada         ,419,56,25,26,25,24,44,78.57,1415
29768770000000,D,                                                  ,Penn Valley Union Elementary                      ,Nevada         ,15,0,NA,NA,NA,NA,NA,NA,1415
29768776111371,S,Vantage Point Charter                             ,Penn Valley Union Elementary                      ,Nevada         ,15,0,NA,NA,NA,NA,NA,NA,1415
30000000000000,C,                                                  ,                                                  ,Orange         ,41455,10194,24,24,25,24,7520,73.77,1415
30103060000000,D,                                                  ,Orange County Department of Education             ,Orange         ,1273,0,NA,NA,NA,NA,NA,NA,1415
30103063030632,S,OCCS:CHEP/PCHS                                    ,Orange County Department of Education             ,Orange         ,132,0,NA,NA,NA,NA,NA,NA,1415
30664230000000,D,                                                  ,Anaheim City                                      ,Orange         ,0,3,*,*,*,*,*,*,1415
30664230113712,S,Orange Grove Elementary                           ,Anaheim City                                      ,Orange         ,0,3,*,*,*,*,*,*,1415
30664310000000,D,                                                  ,Anaheim Union High                                ,Orange         ,5435,768,22,22,23,22,461,60.03,1415
30664313030038,S,Cypress High                                      ,Anaheim Union High                                ,Orange         ,681,178,24,25,26,24,140,78.65,1415
30664313030228,S,Anaheim High                                      ,Anaheim Union High                                ,Orange         ,739,69,18,20,20,19,26,37.68,1415
30664313030384,S,Polaris High (Alternative)                        ,Anaheim Union High                                ,Orange         ,156,0,NA,NA,NA,NA,NA,NA,1415
30664313030616,S,Oxford Academy                                    ,Anaheim Union High                                ,Orange         ,176,83,30,30,29,28,83,100,1415
30664313033057,S,Katella High                                      ,Anaheim Union High                                ,Orange         ,626,90,18,19,19,18,26,28.89,1415
30664313033115,S,John F. Kennedy High                              ,Anaheim Union High                                ,Orange         ,592,114,24,24,25,24,94,82.46,1415
30664313033784,S,Loara High                                        ,Anaheim Union High                                ,Orange         ,566,94,18,19,20,18,27,28.72,1415
30664313034204,S,Magnolia High                                     ,Anaheim Union High                                ,Orange         ,389,16,17,18,19,19,4,25,1415
30664313036712,S,Savanna High                                      ,Anaheim Union High                                ,Orange         ,486,51,19,20,21,20,23,45.1,1415
30664313038239,S,Western High                                      ,Anaheim Union High                                ,Orange         ,469,73,19,20,22,21,38,52.05,1415
30664490000000,D,                                                  ,Brea-Olinda Unified                               ,Orange         ,532,131,24,24,25,24,98,74.81,1415
30664493030624,S,Brea Canyon High (Continuation)                   ,Brea-Olinda Unified                               ,Orange         ,37,1,*,*,*,*,*,*,1415
30664493030640,S,Brea-Olinda High                                  ,Brea-Olinda Unified                               ,Orange         ,488,130,24,24,25,24,98,75.38,1415
30664640000000,D,                                                  ,Capistrano Unified                                ,Orange         ,4370,1651,25,25,25,24,1368,82.86,1415
30664640106765,S,Capistrano Connections Academy                    ,Capistrano Unified                                ,Orange         ,269,25,26,25,23,24,21,84,1415
30664640113381,S,San Juan Hills High                               ,Capistrano Unified                                ,Orange         ,523,188,25,25,24,24,159,84.57,1415
30664640124131,S,California Preparatory Academy                    ,Capistrano Unified                                ,Orange         ,48,4,*,*,*,*,*,*,1415
30664643030210,S,Capistrano Valley High                            ,Capistrano Unified                                ,Orange         ,650,247,26,25,25,25,206,83.4,1415
30664643030574,S,Aliso Niguel High                                 ,Capistrano Unified                                ,Orange         ,733,270,26,26,27,26,239,88.52,1415
30664643030756,S,Tesoro High                                       ,Capistrano Unified                                ,Orange         ,571,285,26,26,26,25,244,85.61,1415
30664643035987,S,Junipero Serra High                               ,Capistrano Unified                                ,Orange         ,94,3,*,*,*,*,*,*,1415
30664643036001,S,San Clemente High                                 ,Capistrano Unified                                ,Orange         ,737,352,25,25,24,23,277,78.69,1415
30664643038569,S,Dana Hills High                                   ,Capistrano Unified                                ,Orange         ,690,275,25,25,25,24,213,77.45,1415
30664646120356,S,Opportunities for Learning - Capistrano           ,Capistrano Unified                                ,Orange         ,30,2,*,*,*,*,*,*,1415
30665140000000,D,                                                  ,Fullerton Joint Union High                        ,Orange         ,3574,695,25,25,25,24,510,73.38,1415
30665143030335,S,La Sierra High (Alternative)                      ,Fullerton Joint Union High                        ,Orange         ,131,1,*,*,*,*,*,*,1415
30665143030855,S,Buena Park High                                   ,Fullerton Joint Union High                        ,Orange         ,469,117,18,19,19,19,34,29.06,1415
30665143032505,S,Fullerton Union High                              ,Fullerton Joint Union High                        ,Orange         ,502,89,24,24,25,23,67,75.28,1415
30665143033362,S,La Habra High                                     ,Fullerton Joint Union High                        ,Orange         ,509,54,22,23,23,22,31,57.41,1415
30665143037090,S,Sonora High                                       ,Fullerton Joint Union High                        ,Orange         ,461,115,24,24,24,24,89,77.39,1415
30665143037348,S,Sunny Hills High                                  ,Fullerton Joint Union High                        ,Orange         ,565,127,26,26,26,25,109,85.83,1415
30665143037496,S,Troy High                                         ,Fullerton Joint Union High                        ,Orange         ,660,192,29,28,29,28,180,93.75,1415
30665220000000,D,                                                  ,Garden Grove Unified                              ,Orange         ,3870,874,21,21,23,21,481,55.03,1415
30666703030608,S,Middle College High                               ,Santa Ana Unified                                 ,Orange         ,80,71,20,21,21,20,32,45.07,1415
30666703030723,S,OCSA                                              ,Santa Ana Unified                                 ,Orange         ,360,197,28,27,25,25,173,87.82,1415
30666703035821,S,Saddleback High                                   ,Santa Ana Unified                                 ,Orange         ,451,93,16,17,19,18,17,18.28,1415
30666703036357,S,Santa Ana High                                    ,Santa Ana Unified                                 ,Orange         ,577,81,16,17,19,18,16,19.75,1415
30666703036456,S,Valley High                                       ,Santa Ana Unified                                 ,Orange         ,528,69,16,18,18,17,13,18.84,1415
30736350000000,D,                                                  ,Saddleback Valley Unified                         ,Orange         ,2490,694,25,25,25,25,574,82.71,1415
30736353030061,S,El Toro High                                      ,Saddleback Valley Unified                         ,Orange         ,590,160,25,25,25,24,127,79.38,1415
30736353030244,S,Laguna Hills High                                 ,Saddleback Valley Unified                         ,Orange         ,408,135,24,25,24,24,109,80.74,1415
30736353030392,S,Trabuco Hills High                                ,Saddleback Valley Unified                         ,Orange         ,682,166,25,26,26,25,141,84.94,1415
30736353030509,S,Mira Monte High (Alternative)                     ,Saddleback Valley Unified                         ,Orange         ,32,1,*,*,*,*,*,*,1415
30736353034956,S,Mission Viejo High                                ,Saddleback Valley Unified                         ,Orange         ,618,232,25,25,25,25,196,84.48,1415
30736430000000,D,                                                  ,Tustin Unified                                    ,Orange         ,1859,534,25,25,26,24,436,81.65,1415
30736430102871,S,Arnold O. Beckman High                            ,Tustin Unified                                    ,Orange         ,590,237,26,26,27,25,200,84.39,1415
30736433032109,S,Foothill High                                     ,Tustin Unified                                    ,Orange         ,598,223,25,26,25,24,188,84.3,1415
30736433037553,S,Tustin High                                       ,Tustin Unified                                    ,Orange         ,569,74,23,23,23,22,48,64.86,1415
30736500000000,D,                                                  ,Irvine Unified                                    ,Orange         ,2343,957,28,28,29,27,893,93.31,1415
30736503030152,S,Irvine High                                       ,Irvine Unified                                    ,Orange         ,461,115,28,27,28,27,106,92.17,1415
30736503030285,S,Woodbridge High                                   ,Irvine Unified                                    ,Orange         ,615,230,26,26,28,26,201,87.39,1415
30736503030467,S,Alternative Education-San Joaquin High            ,Irvine Unified                                    ,Orange         ,12,0,NA,NA,NA,NA,NA,NA,1415
30736503030657,S,Northwood High                                    ,Irvine Unified                                    ,Orange         ,537,299,29,29,30,28,294,98.33,1415
30736503035102,S,University High                                   ,Irvine Unified                                    ,Orange         ,648,313,28,28,30,28,292,93.29,1415
30739240000000,D,                                                  ,Los Alamitos Unified                              ,Orange         ,728,278,25,25,24,24,213,76.62,1415
30739243033917,S,Los Alamitos High                                 ,Los Alamitos Unified                              ,Orange         ,721,278,25,25,24,24,213,76.62,1415
31000000000000,C,                                                  ,                                                  ,Placer         ,5762,1671,24,24,24,24,1249,74.75,1415
31103140000000,D,                                                  ,Placer County Office of Education                 ,Placer         ,80,0,NA,NA,NA,NA,NA,NA,1415
31103140119214,S,CORE Placer Charter                               ,Placer County Office of Education                 ,Placer         ,30,0,NA,NA,NA,NA,NA,NA,1415
31668450000000,D,                                                  ,Loomis Union Elementary                           ,Placer         ,13,4,*,*,*,*,*,*,1415
31668450121418,S,John Adams Academy                                ,Loomis Union Elementary                           ,Placer         ,13,4,*,*,*,*,*,*,1415
31668940000000,D,                                                  ,Placer Union High                                 ,Placer         ,1026,263,24,25,24,24,203,77.19,1415
31668940102293,S,Foresthill High                                   ,Placer Union High                                 ,Placer         ,45,6,*,*,*,*,*,*,1415
31668943130135,S,Maidu High Independent Study                      ,Placer Union High                                 ,Placer         ,45,0,NA,NA,NA,NA,NA,NA,1415
31668943131851,S,Colfax High                                       ,Placer Union High                                 ,Placer         ,171,37,24,25,23,23,25,67.57,1415
31668943132453,S,Del Oro High                                      ,Placer Union High                                 ,Placer         ,398,150,25,25,24,24,121,80.67,1415
31668943135704,S,Placer High                                       ,Placer Union High                                 ,Placer         ,308,70,24,25,24,23,53,75.71,1415
31669280000000,D,                                                  ,Roseville Joint Union High                        ,Placer         ,2558,888,23,24,24,23,646,72.75,1415
31669280116459,S,Antelope High                                     ,Roseville Joint Union High                        ,Placer         ,408,179,21,22,22,22,103,57.54,1415
31669283130119,S,Independence High (Alternative)                   ,Roseville Joint Union High                        ,Placer         ,82,2,*,*,*,*,*,*,1415
31669283130176,S,Woodcreek High                                    ,Roseville Joint Union High                        ,Placer         ,545,170,23,25,24,24,127,74.71,1415
31669283130184,S,Granite Bay High                                  ,Roseville Joint Union High                        ,Placer         ,550,283,25,26,26,25,240,84.81,1415
31669283135308,S,Oakmont High                                      ,Roseville Joint Union High                        ,Placer         ,413,88,24,25,25,24,69,78.41,1415
31669283136504,S,Roseville High                                    ,Roseville Joint Union High                        ,Placer         ,468,166,22,23,23,22,105,63.25,1415
31669440000000,D,                                                  ,Tahoe-Truckee Unified                             ,Placer         ,241,89,25,26,25,24,74,83.15,1415
31669443130010,S,North Tahoe High                                  ,Tahoe-Truckee Unified                             ,Placer         ,71,28,25,26,25,24,25,89.29,1415
0,X,                                                  ,                                                  ,               ,496901,104230,22,22,22,22,59881,57.45,1415
1000000000000,C,                                                  ,                                                  ,Alameda        ,16978,4472,23,23,24,23,2841,63.53,1415
1100170000000,D,                                                  ,Alameda County Office of Education                ,Alameda        ,398,73,16,18,18,18,14,19.18,1415
1100170109835,S,FAME Public Charter                               ,Alameda County Office of Education                ,Alameda        ,62,21,18,21,21,20,7,33.33,1415
1100170112607,S,Envision Academy for Arts & Technology            ,Alameda County Office of Education                ,Alameda        ,75,28,15,17,17,15,3,10.71,1415
1100170118489,S,Aspire California College Preparatory Academy     ,Alameda County Office of Education                ,Alameda        ,61,24,16,17,18,18,4,16.67,1415
1316170131763,S,California School for the Deaf-Fremont            ,California School for the Deaf-Fremont (State Spec,Alameda        ,79,20,14,17,16,17,3,15,1415
1611190000000,D,                                                  ,Alameda Unified                                   ,Alameda        ,922,191,24,24,25,24,149,78.01,1415
1611190106401,S,Alameda Science and Technology Institute          ,Alameda Unified                                   ,Alameda        ,36,15,26,24,26,24,13,86.67,1415
1611190119222,S,Nea Community Learning Center                     ,Alameda Unified                                   ,Alameda        ,12,3,*,*,*,*,*,*,1415
1611190130229,S,Alameda High                                      ,Alameda Unified                                   ,Alameda        ,465,125,25,25,26,25,107,85.6,1415
1611190130609,S,Alameda Community Learning Center                 ,Alameda Unified                                   ,Alameda        ,26,6,*,*,*,*,*,*,1415
1611190130625,S,Alternatives in Action                            ,Alameda Unified                                   ,Alameda        ,41,0,NA,NA,NA,NA,NA,NA,1415
1611190132878,S,Encinal High                                      ,Alameda Unified                                   ,Alameda        ,238,42,20,21,22,21,22,52.38,1415
1611270000000,D,                                                  ,Albany City Unified                               ,Alameda        ,289,111,26,25,26,25,93,83.78,1415
