Year,CDS_CODE,COUNTY,DISTRICT,SCHOOL,Charter,Latitude,Longitude,Enroll12,NumTstTakr,AvgScrEng,AvgScrRead,AvgScrMath,AvgScrSci,NumGE21,PctGE21,(%)FRPM,American Indian or Alaska Native,Asian,Pacific Islander,Filipino,Hispanic or Latino,African American,White,Two or More Races,AvgScr
2017,7618040113118,Contra Costa,San Ramon Valley Unified,Dougherty Valley High,N,37.767646,-121.90229,624.0,328.0,28.0,28.0,29.0,27.0,298.0,90.85,5.370246831220814,0.0016025641025641025,0.6586538461538461,0.0016025641025641025,0.06570512820512821,0.0625,0.019230769230769232,0.15224358974358973,0.038461538461538464,28.0
2017,7618040730051,Contra Costa,San Ramon Valley Unified,California High,N,37.747296,-121.94758,658.0,344.0,26.0,26.0,27.0,26.0,297.0,86.34,5.481972038263429,0.0,0.22796352583586627,0.00303951367781155,0.04711246200607903,0.11246200607902736,0.025835866261398176,0.49544072948328266,0.08814589665653495,26.25
2017,7618040734368,Contra Costa,San Ramon Valley Unified,Monte Vista High,N,37.844787,-121.98231,569.0,366.0,27.0,27.0,27.0,26.0,330.0,90.16,2.4070945945945947,0.0017574692442882249,0.140597539543058,0.0,0.02460456942003515,0.08787346221441125,0.012302284710017574,0.671353251318102,0.061511423550087874,26.75
2017,7618040736504,Contra Costa,San Ramon Valley Unified,San Ramon Valley High,N,37.826715,-122.00532,501.0,386.0,27.0,27.0,26.0,26.0,346.0,89.64,1.9893255701115962,0.0,0.06786427145708583,0.0,0.015968063872255488,0.0998003992015968,0.003992015968063872,0.7764471057884231,0.03592814371257485,26.5
2017,9618530930081,El Dorado,El Dorado Union High,Oak Ridge High,N,38.681693,-121.07067,616.0,251.0,26.0,26.0,27.0,26.0,227.0,90.44,4.857966241251544,0.003246753246753247,0.10551948051948051,0.0016233766233766235,0.016233766233766232,0.08766233766233766,0.017857142857142856,0.7159090909090909,0.05194805194805195,26.25
2017,9618530930164,El Dorado,El Dorado Union High,Union Mine High,N,38.681607,-120.83827,276.0,77.0,25.0,26.0,24.0,24.0,62.0,80.52,29.24976258309592,0.0036231884057971015,0.0036231884057971015,0.010869565217391304,0.0036231884057971015,0.14492753623188406,0.014492753623188406,0.7536231884057971,0.06521739130434782,24.75
2017,9618530932756,El Dorado,El Dorado Union High,El Dorado High,N,38.732336,-120.81274,253.0,72.0,24.0,25.0,24.0,24.0,53.0,73.61,33.50831146106737,0.023715415019762844,0.011857707509881422,0.007905138339920948,0.003952569169960474,0.13438735177865613,0.007905138339920948,0.766798418972332,0.043478260869565216,24.25
2017,9618530936302,El Dorado,El Dorado Union High,Ponderosa High,N,38.673083,-120.94318,436.0,135.0,25.0,26.0,26.0,25.0,118.0,87.41,16.05351170568562,0.0022935779816513763,0.027522935779816515,0.0,0.009174311926605505,0.11926605504587157,0.0,0.8004587155963303,0.04128440366972477,25.5
2017,9619030937805,El Dorado,Lake Tahoe Unified,South Tahoe High,N,38.907361,-120.01261,248.0,68.0,22.0,23.0,22.0,22.0,41.0,60.29,54.22740524781341,0.004032258064516129,0.020161290322580645,0.0,0.07258064516129033,0.3346774193548387,0.016129032258064516,0.5362903225806451,0.012096774193548387,22.25
2017,10621170113555,Fresno,Clovis Unified,Clovis North High,N,36.890690,-119.73344,589.0,159.0,26.0,26.0,27.0,26.0,137.0,86.16,18.375552874949737,0.0,0.16129032258064516,0.003395585738539898,0.044142614601018676,0.200339558573854,0.050933786078098474,0.5093378607809848,0.030560271646859084,26.25
2017,10621171030196,Fresno,Clovis Unified,Clovis West High,N,36.859235,-119.76356,508.0,128.0,24.0,24.0,24.0,23.0,91.0,71.09,39.36068702290076,0.005905511811023622,0.10236220472440945,0.001968503937007874,0.03543307086614173,0.3641732283464567,0.03937007874015748,0.41338582677165353,0.03740157480314961,23.75
2017,10621171030501,Fresno,Clovis Unified,Buchanan High,N,36.857338,-119.71317,624.0,184.0,24.0,25.0,23.0,24.0,139.0,75.54,27.23230826231938,0.004807692307692308,0.14102564102564102,0.0,0.019230769230769232,0.2676282051282051,0.02403846153846154,0.5128205128205128,0.030448717948717948,24.0
2017,10621171030683,Fresno,Clovis Unified,Clovis East High,N,36.797552,-119.63892,496.0,98.0,21.0,22.0,21.0,22.0,48.0,48.98,49.72162740899358,0.014112903225806451,0.2701612903225806,0.0,0.04233870967741935,0.3528225806451613,0.020161290322580645,0.2721774193548387,0.028225806451612902,21.5
2017,10621171031053,Fresno,Clovis Unified,Clovis High,N,36.818233,-119.68183,780.0,149.0,22.0,23.0,22.0,22.0,98.0,65.77,42.93590627153687,0.015384615384615385,0.08717948717948718,0.0038461538461538464,0.011538461538461539,0.3243589743589744,0.02435897435897436,0.5089743589743589,0.02435897435897436,22.25
2017,10621660108555,Fresno,Fresno Unified,Design Science Early College High,N,36.768182,-119.79604,48.0,51.0,21.0,21.0,21.0,20.0,24.0,47.06,80.75313807531381,0.0,0.20833333333333334,0.020833333333333332,0.0,0.5416666666666666,0.041666666666666664,0.1875,0.0,20.75
2017,10621660114553,Fresno,Fresno Unified,University High,Y,36.809710,-119.74805,109.0,81.0,28.0,28.0,25.0,25.0,73.0,90.12,9.915611814345992,0.009174311926605505,0.1743119266055046,0.0,0.11009174311926606,0.2018348623853211,0.027522935779816515,0.42201834862385323,0.05504587155963303,26.5
2017,10621661030279,Fresno,Fresno Unified,Bullard High,N,36.817150,-119.81057,579.0,70.0,21.0,22.0,21.0,21.0,43.0,61.43,58.624754420432225,0.010362694300518135,0.0535405872193437,0.008635578583765112,0.0051813471502590676,0.47668393782383417,0.11917098445595854,0.3126079447322971,0.013816925734024179,21.25
2017,10621661030675,Fresno,Fresno Unified,Sunnyside High,N,36.733718,-119.71832,630.0,205.0,17.0,18.0,17.0,18.0,45.0,21.95,90.3610108303249,0.0015873015873015873,0.21904761904761905,0.0015873015873015873,0.004761904761904762,0.6761904761904762,0.06666666666666667,0.026984126984126985,0.0031746031746031746,17.5
2017,10621661031897,Fresno,Fresno Unified,Edison High,N,36.721286,-119.80502,563.0,129.0,22.0,24.0,22.0,22.0,77.0,59.69,77.33855185909981,0.0017761989342806395,0.12255772646536411,0.0017761989342806395,0.008880994671403197,0.5825932504440497,0.15097690941385436,0.11900532859680284,0.012433392539964476,22.5
2017,10621661032507,Fresno,Fresno Unified,Fresno High,N,36.766028,-119.80420,500.0,168.0,15.0,16.0,17.0,17.0,21.0,12.5,89.86632169038378,0.0,0.06,0.004,0.004,0.744,0.076,0.1,0.012,16.25
2017,10621661032911,Fresno,Fresno Unified,Herbert Hoover High,N,36.817510,-119.77220,433.0,49.0,16.0,17.0,19.0,18.0,13.0,26.53,83.83167220376522,0.011547344110854504,0.12702078521939955,0.013856812933025405,0.0023094688221709007,0.5681293302540416,0.11085450346420324,0.15704387990762125,0.009237875288683603,17.5
2017,10621661034214,Fresno,Fresno Unified,McLane High,N,36.775418,-119.75452,370.0,34.0,13.0,15.0,16.0,15.0,1.0,2.94,95.81939799331104,0.008108108108108109,0.21081081081081082,0.002702702702702703,0.0,0.6810810810810811,0.06486486486486487,0.021621621621621623,0.010810810810810811,14.75
2017,10621661035831,Fresno,Fresno Unified,Roosevelt High,N,36.743093,-119.75379,461.0,133.0,16.0,17.0,17.0,17.0,20.0,15.04,92.01307800093414,0.004338394793926247,0.0824295010845987,0.004338394793926247,0.0,0.7960954446854663,0.06724511930585683,0.04121475054229935,0.004338394793926247,16.75
2017,10622571033695,Fresno,Kingsburg Joint Union High,Kingsburg High,N,36.517915,-119.54780,246.0,54.0,22.0,23.0,22.0,22.0,36.0,66.67,37.30378578024008,0.008130081300813009,0.02032520325203252,0.0,0.0,0.5650406504065041,0.0040650406504065045,0.34552845528455284,0.056910569105691054,22.25
2017,10622650108092,Fresno,Kings Canyon Joint Unified,Orange Cove High,N,36.617653,-119.32274,135.0,40.0,16.0,17.0,18.0,17.0,5.0,12.5,96.14197530864197,0.0,0.0,0.0,0.0,0.9851851851851852,0.0,0.014814814814814815,0.0,17.0
2017,10622650126292,Fresno,Kings Canyon Joint Unified,Reedley Middle College High,Y,36.606072,-119.45861,26.0,17.0,16.0,19.0,17.0,18.0,2.0,11.76,82.16560509554141,0.0,0.07692307692307693,0.0,0.0,0.7692307692307693,0.0,0.15384615384615385,0.0,17.5
2017,10622651035310,Fresno,Kings Canyon Joint Unified,Reedley High,N,36.600659,-119.45583,388.0,114.0,19.0,20.0,19.0,20.0,44.0,38.6,77.8399552322328,0.005154639175257732,0.015463917525773196,0.002577319587628866,0.01804123711340206,0.8247422680412371,0.002577319587628866,0.12886597938144329,0.002577319587628866,19.5
2017,10622811033950,Fresno,Laton Joint Unified,Laton High,N,36.435255,-119.68269,38.0,16.0,18.0,19.0,17.0,19.0,4.0,25.0,80.64516129032258,0.0,0.0,0.0,0.0,0.7894736842105263,0.05263157894736842,0.15789473684210525,0.0,18.25
2017,10623641034990,Fresno,Parlier Unified,Parlier High,N,36.614310,-119.52539,206.0,20.0,18.0,18.0,19.0,18.0,7.0,35.0,93.67816091954023,0.0,0.0048543689320388345,0.0,0.0,0.9757281553398058,0.0,0.019417475728155338,0.0,18.25
2017,10624141036094,Fresno,Sanger Unified,Sanger High,N,36.720493,-119.57411,641.0,66.0,19.0,20.0,20.0,20.0,26.0,39.39,75.88701343437822,0.0015600624024961,0.13260530421216848,0.0015600624024961,0.0031201248049922,0.6973478939157566,0.015600624024960999,0.13260530421216848,0.0093603744149766,19.75
2017,10624301036672,Fresno,Selma Unified,Selma High,N,36.580899,-119.61520,377.0,40.0,21.0,22.0,21.0,21.0,20.0,50.0,71.89988623435723,0.002652519893899204,0.07427055702917772,0.0,0.007957559681697613,0.8461538461538461,0.002652519893899204,0.0636604774535809,0.002652519893899204,21.25
2017,10738091030121,Fresno,Firebaugh-Las Deltas Unified,Firebaugh High,N,36.846874,-120.44691,160.0,50.0,19.0,20.0,18.0,18.0,14.0,28.0,83.28267477203647,0.0,0.0,0.0,0.0,0.95,0.00625,0.04375,0.0,18.75
2017,10739651030626,Fresno,Central Unified,Central High East Campus,N,36.787386,-119.88038,953.0,89.0,20.0,21.0,20.0,20.0,36.0,40.45,57.10545108307545,0.005246589716684155,0.15739769150052466,0.004197271773347324,0.014690451206715634,0.534102833158447,0.09024134312696747,0.18363064008394545,0.01049317943336831,20.25
2017,10739991033430,Fresno,Kerman Unified,Kerman High,N,36.731938,-120.06485,330.0,76.0,18.0,20.0,19.0,19.0,26.0,34.21,77.47175141242938,0.015151515151515152,0.045454545454545456,0.0,0.0030303030303030303,0.8090909090909091,0.0030303030303030303,0.12121212121212122,0.0030303030303030303,19.0
2017,10751271030493,Fresno,Mendota Unified,Mendota High,N,36.749346,-120.37703,198.0,64.0,16.0,18.0,17.0,17.0,9.0,14.06,100.0,0.0,0.0,0.0,0.0,0.9949494949494949,0.0,0.005050505050505051,0.0,17.0
2017,10752341037456,Fresno,Golden Plains Unified,Tranquillity High,N,36.645943,-120.25434,91.0,31.0,16.0,16.0,16.0,16.0,2.0,6.45,91.32420091324201,0.0,0.0,0.0,0.0,0.9560439560439561,0.0,0.04395604395604396,0.0,16.0
2017,10752751036938,Fresno,Sierra Unified,Sierra High,N,37.035482,-119.45426,110.0,16.0,23.0,25.0,22.0,22.0,11.0,68.75,37.01149425287356,0.10909090909090909,0.01818181818181818,0.0,0.0,0.11818181818181818,0.00909090909090909,0.7363636363636363,0.00909090909090909,23.0
2017,10754081035575,Fresno,Riverdale Joint Unified,Riverdale High,N,36.430885,-119.85501,139.0,42.0,17.0,19.0,19.0,19.0,10.0,23.81,80.88495575221238,0.0,0.0,0.0,0.0,0.841726618705036,0.02158273381294964,0.1366906474820144,0.0,18.5
2017,10755981030535,Fresno,Caruthers Unified,Caruthers High,N,36.538216,-119.83844,132.0,22.0,18.0,18.0,20.0,17.0,7.0,31.82,87.20538720538721,0.015151515151515152,0.11363636363636363,0.0,0.0,0.7424242424242424,0.007575757575757576,0.11363636363636363,0.0,18.25
2017,10767781038306,Fresno,Washington Unified,Washington High,N,36.648148,-119.79091,227.0,57.0,16.0,17.0,17.0,17.0,9.0,15.79,83.02618816682832,0.004405286343612335,0.11013215859030837,0.0,0.0,0.7312775330396476,0.06167400881057269,0.0881057268722467,0.0,16.75
2017,11754811135656,Glenn,Orland Joint Unified,Orland High,N,39.750985,-122.19017,173.0,28.0,21.0,22.0,21.0,21.0,14.0,50.0,66.25172890733056,0.005780346820809248,0.03468208092485549,0.0,0.005780346820809248,0.5433526011560693,0.0,0.4046242774566474,0.005780346820809248,21.25
2017,11765621133701,Glenn,Hamilton Unified,Hamilton High,N,39.745455,-122.01903,56.0,18.0,20.0,22.0,21.0,21.0,9.0,50.0,68.84057971014492,0.0,0.017857142857142856,0.0,0.0,0.6785714285714286,0.0,0.25,0.017857142857142856,21.0
2017,12626871230705,Humboldt,Northern Humboldt Union High,Arcata High,N,40.875686,-124.08991,198.0,35.0,26.0,26.0,25.0,25.0,27.0,77.14,29.171528588098017,0.015151515151515152,0.015151515151515152,0.0,0.0,0.09595959595959595,0.005050505050505051,0.7525252525252525,0.11616161616161616,25.5
2017,12626871235209,Humboldt,Northern Humboldt Union High,McKinleyville High,N,40.956198,-124.11031,133.0,19.0,23.0,23.0,23.0,23.0,14.0,73.68,33.33333333333333,0.08270676691729323,0.007518796992481203,0.0,0.0,0.045112781954887216,0.0,0.7518796992481203,0.10526315789473684,23.0
2017,12628101233402,Humboldt,Fortuna Union High,Fortuna Union High,N,40.595250,-124.15340,179.0,19.0,24.0,25.0,23.0,23.0,14.0,73.68,48.61431870669746,0.05027932960893855,0.00558659217877095,0.0,0.00558659217877095,0.2737430167597765,0.00558659217877095,0.5810055865921788,0.0782122905027933,23.75
2017,12755151232206,Humboldt,Eureka City Schools,Eureka Senior High,N,40.790302,-124.15887,231.0,24.0,23.0,24.0,24.0,22.0,15.0,62.5,47.91288566243194,0.06493506493506493,0.1038961038961039,0.008658008658008658,0.004329004329004329,0.1645021645021645,0.03463203463203463,0.5844155844155844,0.03463203463203463,23.25
2017,13630811331404,Imperial,Brawley Union High,Brawley High,N,32.982858,-115.53491,390.0,62.0,18.0,19.0,19.0,19.0,20.0,32.26,72.48803827751196,0.002564102564102564,0.005128205128205128,0.0,0.007692307692307693,0.8897435897435897,0.007692307692307693,0.08461538461538462,0.002564102564102564,18.75
2017,13630991332204,Imperial,Calexico Unified,Calexico High,N,32.676996,-115.48715,684.0,115.0,19.0,20.0,20.0,20.0,46.0,40.0,83.47080171560542,0.0,0.005847953216374269,0.0,0.0,0.9853801169590644,0.0,0.007309941520467836,0.0,19.75
2017,13631071332501,Imperial,Calipatria Unified,Calipatria High,N,33.125676,-115.52595,87.0,21.0,19.0,20.0,21.0,19.0,8.0,38.1,79.31937172774869,0.0,0.0,0.0,0.0,0.9425287356321839,0.011494252873563218,0.034482758620689655,0.011494252873563218,19.75
2017,13631151330133,Imperial,Central Union High,Southwest High,N,32.777331,-115.57838,433.0,97.0,20.0,21.0,21.0,20.0,42.0,43.3,69.11694510739856,0.0023094688221709007,0.020785219399538105,0.0,0.0,0.9214780600461894,0.0023094688221709007,0.050808314087759814,0.0023094688221709007,20.5
2017,13631151333004,Imperial,Central Union High,Central Union High,N,32.789682,-115.56357,450.0,92.0,20.0,21.0,21.0,21.0,47.0,51.09,72.91666666666666,0.0044444444444444444,0.006666666666666667,0.0022222222222222222,0.0,0.9355555555555556,0.013333333333333334,0.035555555555555556,0.0022222222222222222,20.75
2017,13631491335306,Imperial,Holtville Unified,Holtville High,N,32.815742,-115.38522,130.0,19.0,19.0,20.0,20.0,18.0,6.0,31.58,64.77064220183486,0.0,0.0,0.0,0.0,0.8615384615384616,0.007692307692307693,0.13076923076923078,0.0,19.25
2017,13631641335900,Imperial,Imperial Unified,Imperial High,N,32.847544,-115.57508,269.0,52.0,24.0,24.0,23.0,23.0,35.0,67.31,38.71499176276771,0.0,0.01486988847583643,0.0,0.01486988847583643,0.7843866171003717,0.022304832713754646,0.16356877323420074,0.0,23.5
2017,14766871431600,Inyo,Bishop Unified,Bishop Union High,N,37.363134,-118.39827,138.0,45.0,21.0,22.0,21.0,22.0,25.0,55.56,42.33576642335766,0.10869565217391304,0.007246376811594203,0.0,0.0,0.391304347826087,0.0,0.4420289855072464,0.028985507246376812,21.5
2017,15101570119669,Kern,Kern County Office of Education,Wonderful College Prep Academy,Y,35.784717,-119.21226,87.0,65.0,17.0,18.0,19.0,18.0,16.0,24.62,74.97155858930603,0.0,0.011494252873563218,0.0,0.05747126436781609,0.9310344827586207,0.0,0.0,0.0,18.0
2017,15634120100529,Kern,Delano Joint Union High,Cesar E. Chavez High,N,35.768627,-119.22310,302.0,21.0,20.0,21.0,22.0,19.0,12.0,57.14,87.43789921930447,0.0,0.019867549668874173,0.0,0.10596026490066225,0.8443708609271523,0.006622516556291391,0.016556291390728478,0.006622516556291391,20.5
2017,15634120116384,Kern,Delano Joint Union High,Robert F. Kennedy High,N,35.773168,-119.26739,193.0,15.0,19.0,19.0,18.0,19.0,3.0,20.0,93.26241134751773,0.0,0.015544041450777202,0.0,0.07253886010362694,0.8652849740932642,0.02072538860103627,0.015544041450777202,0.010362694300518135,18.75
2017,15634121531672,Kern,Delano Joint Union High,Delano High,N,35.775908,-119.24043,334.0,72.0,18.0,19.0,20.0,19.0,25.0,34.72,90.22757697456493,0.0,0.017964071856287425,0.0029940119760479044,0.20359281437125748,0.7485029940119761,0.0029940119760479044,0.017964071856287425,0.005988023952095809,19.0
2017,15635290100198,Kern,Kern High,Golden Valley High,N,35.281222,-119.01005,578.0,26.0,18.0,21.0,20.0,20.0,11.0,42.31,81.75424079437319,0.0034602076124567475,0.0328719723183391,0.0017301038062283738,0.006920415224913495,0.8044982698961938,0.06401384083044982,0.07612456747404844,0.006920415224913495,19.75
2017,15635290110999,Kern,Kern High,Frontier High,N,35.418006,-119.14550,560.0,53.0,22.0,24.0,22.0,22.0,36.0,67.92,23.26271186440678,0.0017857142857142857,0.026785714285714284,0.0035714285714285713,0.033928571428571426,0.3375,0.02857142857142857,0.5553571428571429,0.0125,22.5
2017,15635290116392,Kern,Kern High,Independence High,N,35.284547,-119.10990,510.0,18.0,23.0,25.0,21.0,22.0,12.0,66.67,54.80908651522475,0.00784313725490196,0.049019607843137254,0.0,0.029411764705882353,0.5352941176470588,0.08431372549019608,0.28627450980392155,0.00784313725490196,22.75
2017,15635290116400,Kern,Kern High,Mira Monte High,N,35.338758,-118.93201,534.0,35.0,16.0,18.0,18.0,19.0,8.0,22.86,90.46991655687307,0.0,0.024344569288389514,0.0,0.0018726591760299626,0.9026217228464419,0.03745318352059925,0.033707865168539325,0.0,17.75
2017,15635291530252,Kern,Kern High,Arvin High,N,35.216405,-118.83480,539.0,67.0,19.0,20.0,19.0,19.0,25.0,37.31,87.46189024390245,0.0,0.0018552875695732839,0.0,0.0018552875695732839,0.9628942486085343,0.0074211502782931356,0.025974025974025976,0.0,19.25
2017,15635291530344,Kern,Kern High,Stockdale High,N,35.329166,-119.12778,534.0,111.0,25.0,26.0,25.0,24.0,90.0,81.08,32.29842446709917,0.0056179775280898875,0.12921348314606743,0.0,0.03932584269662921,0.41385767790262173,0.06554307116104868,0.31086142322097376,0.028089887640449437,25.0
2017,15635291530369,Kern,Kern High,Centennial High,N,35.399752,-119.09825,505.0,71.0,23.0,24.0,25.0,24.0,56.0,78.87,24.48775612193903,0.015841584158415842,0.02178217821782178,0.0019801980198019802,0.015841584158415842,0.3188118811881188,0.0297029702970297,0.5782178217821782,0.013861386138613862,24.0
2017,15635291530385,Kern,Kern High,Ridgeview High,N,35.277470,-119.05679,609.0,90.0,18.0,20.0,20.0,19.0,35.0,38.89,70.10592389172224,0.0049261083743842365,0.08210180623973727,0.0016420361247947454,0.009852216748768473,0.6600985221674877,0.10837438423645321,0.11986863711001643,0.006568144499178982,19.25
2017,15635291530476,Kern,Kern High,Liberty High,N,35.363215,-119.12796,505.0,73.0,23.0,24.0,24.0,24.0,55.0,75.34,20.86190009794319,0.005940594059405941,0.02178217821782178,0.0039603960396039604,0.019801980198019802,0.3346534653465347,0.0297029702970297,0.5544554455445545,0.0297029702970297,23.75
2017,15635291530708,Kern,Kern High,Bakersfield High,N,35.369211,-119.02245,650.0,60.0,22.0,22.0,24.0,22.0,38.0,63.33,67.76014109347443,0.009230769230769232,0.007692307692307693,0.0015384615384615385,0.012307692307692308,0.6,0.1476923076923077,0.21076923076923076,0.009230769230769232,22.5
