Year,Rtype,Sname,Dname,Cname,Enroll12,NumTstTakr,AvgScrEng,AvgScrRead,AvgScrMath,AvgScrSci,NumGE21,PctGE21
2014,D,,Oakdale Joint Unified,Stanislaus,463,61,22.0,23.0,23.0,22.0,41,67.21
2014,S,Oakdale High,Oakdale Joint Unified,Stanislaus,354,61,22.0,23.0,23.0,22.0,41,67.21
2014,D,,Waterford Unified,Stanislaus,364,14,22.0,22.0,21.0,21.0,8,57.14
2014,D,,Turlock Unified,Stanislaus,1163,164,22.0,23.0,23.0,22.0,97,59.15
2014,S,John H. Pitman High,Turlock Unified,Stanislaus,503,97,22.0,24.0,23.0,23.0,58,59.79
2014,S,Turlock High,Turlock Unified,Stanislaus,470,67,21.0,22.0,22.0,22.0,39,58.21
2014,C,,,Sutter,1669,231,21.0,21.0,22.0,21.0,124,53.68
2014,D,,East Nicolaus Joint Union High,Sutter,82,12,19.0,20.0,22.0,21.0,7,58.33
2014,S,East Nicolaus High,East Nicolaus Joint Union High,Sutter,78,12,19.0,20.0,22.0,21.0,7,58.33
2014,D,,Live Oak Unified,Sutter,144,32,18.0,19.0,20.0,20.0,12,37.5
2014,S,Live Oak High,Live Oak Unified,Sutter,127,32,18.0,19.0,20.0,20.0,12,37.5
2014,D,,Sutter Union High,Sutter,172,24,23.0,23.0,23.0,23.0,15,62.5
2014,S,Sutter High,Sutter Union High,Sutter,164,24,23.0,23.0,23.0,23.0,15,62.5
2014,D,,Yuba City Unified,Sutter,936,154,21.0,22.0,22.0,22.0,85,55.19
2014,S,River Valley High,Yuba City Unified,Sutter,345,72,21.0,21.0,23.0,22.0,41,56.94
2014,S,Yuba City High,Yuba City Unified,Sutter,396,82,21.0,22.0,22.0,22.0,44,53.66
2014,C,,,Tehama,768,146,21.0,22.0,21.0,21.0,74,50.68
2014,D,,Corning Union High,Tehama,243,55,19.0,20.0,19.0,19.0,20,36.36
2014,S,Corning High,Corning Union High,Tehama,222,55,19.0,20.0,19.0,19.0,20,36.36
2014,D,,Los Molinos Unified,Tehama,47,21,17.0,19.0,19.0,19.0,6,28.57
2014,S,Los Molinos High,Los Molinos Unified,Tehama,47,21,17.0,19.0,19.0,19.0,6,28.57
2014,D,,Red Bluff Joint Union High,Tehama,435,70,23.0,25.0,24.0,23.0,48,68.57
2014,S,Red Bluff High,Red Bluff Joint Union High,Tehama,325,70,23.0,25.0,24.0,23.0,48,68.57
2014,C,,,Trinity,164,39,21.0,23.0,22.0,22.0,24,61.54
2014,D,,Trinity Alps Unified,Trinity,123,36,21.0,23.0,22.0,22.0,23,63.89
2014,S,Trinity High,Trinity Alps Unified,Trinity,117,36,21.0,23.0,22.0,22.0,23,63.89
2014,C,,,Tulare,7094,1132,19.0,20.0,20.0,19.0,450,39.75
2014,D,,Tulare County Office of Educat,Tulare,262,11,21.0,24.0,20.0,19.0,5,45.45
2014,S,University Preparatory High,Tulare County Office of Educat,Tulare,49,11,21.0,24.0,20.0,19.0,5,45.45
2014,S,KIPP King Collegiate High,San Lorenzo Unified,Alameda,101,78,21.0,21.0,21.0,21.0,38,48.72
2014,S,Arroyo High,San Lorenzo Unified,Alameda,411,38,22.0,23.0,24.0,22.0,24,63.16
2014,S,San Lorenzo High,San Lorenzo Unified,Alameda,372,88,17.0,19.0,20.0,18.0,26,29.55
2014,D,,Dublin Unified,Alameda,465,160,25.0,26.0,26.0,25.0,136,85.0
2014,S,Dublin High,Dublin Unified,Alameda,416,160,25.0,26.0,26.0,25.0,136,85.0
2014,D,,Pleasanton Unified,Alameda,1302,447,27.0,27.0,28.0,27.0,411,91.95
2014,S,Foothill High,Pleasanton Unified,Alameda,563,176,27.0,27.0,28.0,26.0,162,92.05
2014,S,Amador Valley High,Pleasanton Unified,Alameda,651,271,28.0,27.0,28.0,27.0,249,91.88
2014,D,,SBE - Livermore Valley Charter,Alameda,80,19,25.0,25.0,24.0,23.0,14,73.68
2014,S,Livermore Valley Charter Preparatory Hig,SBE - Livermore Valley Charter,Alameda,80,19,25.0,25.0,24.0,23.0,14,73.68
2014,C,,,Amador,378,77,24.0,25.0,24.0,23.0,65,84.42
2014,D,,Amador County Unified,Amador,355,77,24.0,25.0,24.0,23.0,65,84.42
2014,S,Amador High,Amador County Unified,Amador,149,42,24.0,24.0,23.0,22.0,31,73.81
2014,S,Argonaut High,Amador County Unified,Amador,135,35,24.0,26.0,24.0,24.0,34,97.14
2014,C,,,Butte,2588,310,23.0,24.0,24.0,23.0,223,71.94
2014,D,,Chico Unified,Butte,1139,173,24.0,24.0,25.0,24.0,137,79.19
2014,S,Chico High,Chico Unified,Butte,438,66,23.0,23.0,25.0,23.0,48,72.73
2014,S,Pleasant Valley High,Chico Unified,Butte,477,97,25.0,25.0,26.0,24.0,81,83.51
2014,D,,Oroville Union High,Butte,591,59,19.0,20.0,21.0,20.0,25,42.37
2014,S,Las Plumas High,Oroville Union High,Butte,246,18,19.0,20.0,21.0,20.0,9,50.0
2014,S,Oroville High,Oroville Union High,Butte,265,41,19.0,20.0,21.0,20.0,16,39.02
2014,D,,Paradise Unified,Butte,358,39,25.0,27.0,25.0,25.0,36,92.31
2014,S,Paradise Senior High,Paradise Unified,Butte,255,39,25.0,27.0,25.0,25.0,36,92.31
2014,D,,Gridley Unified,Butte,170,26,21.0,22.0,21.0,19.0,14,53.85
2014,S,Gridley High,Gridley Unified,Butte,158,26,21.0,22.0,21.0,19.0,14,53.85
2014,C,,,Calaveras,500,71,22.0,23.0,22.0,22.0,42,59.15
2014,D,,Brawley Union High,Imperial,441,95,20.0,21.0,21.0,20.0,44,46.32
2014,S,Brawley High,Brawley Union High,Imperial,333,95,20.0,21.0,21.0,20.0,44,46.32
2014,D,,Calexico Unified,Imperial,725,98,17.0,18.0,20.0,19.0,28,28.57
2014,S,Calexico High,Calexico Unified,Imperial,642,98,17.0,18.0,20.0,19.0,28,28.57
2014,D,,Calipatria Unified,Imperial,61,13,20.0,20.0,20.0,21.0,8,61.54
2014,S,Calipatria High,Calipatria Unified,Imperial,61,13,20.0,20.0,20.0,21.0,8,61.54
2014,D,,Central Union High,Imperial,886,219,19.0,20.0,21.0,19.0,85,38.81
2014,S,Southwest High,Central Union High,Imperial,433,101,18.0,20.0,21.0,19.0,39,38.61
2014,S,Central Union High,Central Union High,Imperial,389,118,19.0,20.0,20.0,20.0,46,38.98
2014,D,,Holtville Unified,Imperial,114,21,18.0,20.0,20.0,20.0,8,38.1
2014,S,Holtville High,Holtville Unified,Imperial,107,21,18.0,20.0,20.0,20.0,8,38.1
2014,D,,Imperial Unified,Imperial,218,57,20.0,21.0,22.0,20.0,33,57.89
2014,S,Imperial High,Imperial Unified,Imperial,207,57,20.0,21.0,22.0,20.0,33,57.89
2014,C,,,Inyo,1053,38,25.0,25.0,24.0,24.0,28,73.68
2014,D,,Bishop Unified,Inyo,198,36,25.0,25.0,25.0,24.0,28,77.78
2014,S,Bishop Union High,Bishop Unified,Inyo,177,36,25.0,25.0,25.0,24.0,28,77.78
2014,C,,,Kern,13412,1194,19.0,20.0,21.0,20.0,561,46.98
2014,D,,Kern County Office of Educatio,Kern,754,15,16.0,16.0,18.0,17.0,2,13.33
2014,S,Paramount Academy,Kern County Office of Educatio,Kern,53,12,15.0,16.0,17.0,17.0,1,8.33
2014,D,,Delano Joint Union High,Kern,988,174,19.0,19.0,21.0,19.0,69,39.66
2014,S,Cesar E. Chavez High,Delano Joint Union High,Kern,372,50,21.0,20.0,22.0,20.0,26,52.0
2014,S,Robert F. Kennedy High,Delano Joint Union High,Kern,218,28,19.0,20.0,21.0,19.0,11,39.29
2014,S,Delano High,Delano Joint Union High,Kern,336,96,18.0,19.0,20.0,18.0,32,33.33
2014,D,,Kern High,Kern,9290,838,20.0,21.0,21.0,20.0,400,47.73
2014,S,Golden Valley High,Kern High,Kern,581,28,20.0,21.0,21.0,20.0,14,50.0
2014,S,Frontier High,Kern High,Kern,572,47,23.0,24.0,24.0,23.0,33,70.21
2014,S,Independence High,Kern High,Kern,436,44,20.0,22.0,21.0,21.0,25,56.82
2014,C,,,Los Angeles,123249,26182,20.0,20.0,21.0,20.0,11794,45.05
2014,D,,Los Angeles County Office of E,Los Angeles,1332,119,20.0,21.0,20.0,19.0,51,42.86
2014,S,Los Angeles International Charter High,Los Angeles County Office of E,Los Angeles,47,37,15.0,14.0,17.0,15.0,1,2.7
2014,S,L.A. County High School for the Arts,Los Angeles County Office of E,Los Angeles,147,62,23.0,24.0,21.0,21.0,35,56.45
2014,S,International Polytechnic High,Los Angeles County Office of E,Los Angeles,132,17,23.0,23.0,23.0,23.0,14,82.35
2014,D,,ABC Unified,Los Angeles,1685,304,27.0,26.0,28.0,25.0,257,84.54
2014,S,Cerritos High,ABC Unified,Los Angeles,524,142,26.0,25.0,27.0,24.0,125,88.03
2014,S,Artesia High,ABC Unified,Los Angeles,292,32,19.0,20.0,22.0,20.0,12,37.5
2014,S,Whitney (Gretchen) High,ABC Unified,Los Angeles,171,106,31.0,30.0,31.0,30.0,106,100.0
2014,S,Gahr (Richard) High,ABC Unified,Los Angeles,449,23,21.0,22.0,22.0,21.0,14,60.87
2014,D,,Antelope Valley Union High,Los Angeles,6806,771,19.0,20.0,19.0,19.0,286,37.09
2014,S,William J. (Pete) Knight High,Antelope Valley Union High,Los Angeles,833,100,19.0,20.0,20.0,19.0,39,39.0
2014,S,Eastside High,Antelope Valley Union High,Los Angeles,531,175,15.0,17.0,17.0,17.0,20,11.43
2014,S,SOAR High (Students On Academic Rise),Antelope Valley Union High,Los Angeles,74,40,24.0,25.0,23.0,22.0,31,77.5
2014,S,Antelope Valley High,Antelope Valley Union High,Los Angeles,397,63,17.0,19.0,18.0,18.0,20,31.75
2014,S,Palmdale High,Antelope Valley Union High,Los Angeles,671,66,18.0,19.0,19.0,18.0,21,31.82
2014,S,Quartz Hill High,Antelope Valley Union High,Los Angeles,758,106,23.0,23.0,23.0,23.0,70,66.04
2014,S,Highland High,Antelope Valley Union High,Los Angeles,748,81,20.0,22.0,20.0,20.0,46,56.79
2014,S,Littlerock High,Antelope Valley Union High,Los Angeles,322,63,17.0,19.0,18.0,18.0,13,20.63
2014,S,Lancaster High,Antelope Valley Union High,Los Angeles,545,77,19.0,20.0,19.0,19.0,26,33.77
2014,D,,Arcadia Unified,Los Angeles,946,262,28.0,27.0,29.0,26.0,246,93.89
2014,S,Arcadia High,Arcadia Unified,Los Angeles,926,262,28.0,27.0,29.0,26.0,246,93.89
2014,D,,Azusa Unified,Los Angeles,728,115,18.0,20.0,20.0,19.0,41,35.65
2014,S,Azusa High,Azusa Unified,Los Angeles,290,66,17.0,19.0,20.0,19.0,21,31.82
2014,S,Gladstone High,Azusa Unified,Los Angeles,319,49,18.0,20.0,20.0,20.0,20,40.82
2014,D,,Baldwin Park Unified,Los Angeles,2230,281,18.0,19.0,21.0,19.0,110,39.15
2014,S,Jordan High,Long Beach Unified,Los Angeles,823,127,15.0,17.0,18.0,17.0,20,15.75
2014,S,Lakewood High,Long Beach Unified,Los Angeles,868,175,19.0,20.0,22.0,20.0,87,49.71
2014,S,Millikan High,Long Beach Unified,Los Angeles,943,254,21.0,22.0,22.0,21.0,145,57.09
2014,S,Polytechnic High,Long Beach Unified,Los Angeles,1036,342,23.0,23.0,23.0,22.0,211,61.7
2014,S,Wilson High,Long Beach Unified,Los Angeles,1000,243,21.0,22.0,22.0,21.0,136,55.97
2014,S,California Academy of Mathematics and Sc,Long Beach Unified,Los Angeles,166,103,27.0,26.0,27.0,26.0,92,89.32
2014,S,Cabrillo High,Long Beach Unified,Los Angeles,614,105,16.0,17.0,19.0,17.0,24,22.86
2014,S,Renaissance High School for the Arts,Long Beach Unified,Los Angeles,118,25,19.0,19.0,20.0,18.0,8,32.0
2014,D,,Los Angeles Unified,Los Angeles,43450,11065,17.0,18.0,19.0,18.0,3260,29.46
2014,S,High Tech LA,Los Angeles Unified,Los Angeles,58,14,22.0,20.0,23.0,21.0,7,50.0
2014,S,Central City Value,Los Angeles Unified,Los Angeles,104,29,16.0,17.0,18.0,17.0,7,24.14
2014,S,View Park Preparatory Accelerated High,Los Angeles Unified,Los Angeles,168,78,15.0,17.0,16.0,16.0,8,10.26
2014,S,Oscar De La Hoya Animo Charter High,Los Angeles Unified,Los Angeles,145,64,16.0,17.0,19.0,17.0,14,21.88
2014,S,Animo South Los Angeles Charter,Los Angeles Unified,Los Angeles,130,98,14.0,16.0,16.0,15.0,10,10.2
2014,S,New Designs Charter,Los Angeles Unified,Los Angeles,92,40,16.0,17.0,17.0,17.0,6,15.0
2014,S,Middle College High,Los Angeles Unified,Los Angeles,96,69,18.0,19.0,19.0,19.0,24,34.78
2014,S,Harbor Teacher Preparation Academy,Los Angeles Unified,Los Angeles,94,70,22.0,22.0,23.0,21.0,43,61.43
2014,S,Ivy Academia,Los Angeles Unified,Los Angeles,55,17,18.0,20.0,19.0,18.0,5,29.41
2014,S,Camino Nuevo Charter High,Los Angeles Unified,Los Angeles,119,118,15.0,17.0,18.0,17.0,20,16.95
2014,S,Animo Venice Charter High,Los Angeles Unified,Los Angeles,124,108,17.0,17.0,18.0,17.0,20,18.52
2014,S,Animo Pat Brown,Los Angeles Unified,Los Angeles,125,96,15.0,16.0,17.0,16.0,11,11.46
2014,S,Alliance Gertz-Ressler Richard Merkin 6-,Los Angeles Unified,Los Angeles,113,59,17.0,17.0,19.0,17.0,13,22.03
2014,S,Orthopaedic Hospital,Los Angeles Unified,Los Angeles,153,18,18.0,19.0,20.0,18.0,8,44.44
2014,S,Northridge Academy High,Los Angeles Unified,Los Angeles,168,18,17.0,19.0,19.0,17.0,3,16.67
2014,S,Port of Los Angeles High,Los Angeles Unified,Los Angeles,221,64,22.0,22.0,22.0,21.0,37,57.81
2014,S,CHAMPS - Charter HS of Arts-Multimedia &,Los Angeles Unified,Los Angeles,245,82,23.0,24.0,21.0,21.0,55,67.07
2014,S,Alliance Judy Ivie Burton Technology Aca,Los Angeles Unified,Los Angeles,132,115,15.0,15.0,17.0,15.0,14,12.17
2014,S,Alliance Collins Family College-Ready Hi,Los Angeles Unified,Los Angeles,139,143,14.0,15.0,17.0,16.0,14,9.79
2014,S,Santee Education Complex,Los Angeles Unified,Los Angeles,342,33,13.0,16.0,16.0,16.0,3,9.09
2014,S,South East High,Los Angeles Unified,Los Angeles,553,154,18.0,18.0,18.0,18.0,39,25.32
2014,S,Maywood Academy High,Los Angeles Unified,Los Angeles,226,89,17.0,17.0,19.0,18.0,20,22.47
2014,S,PUC CA Academy for Liberal Studies Early,Los Angeles Unified,Los Angeles,42,31,13.0,14.0,17.0,15.0,2,6.45
2014,S,PUC Community Charter Early College High,Los Angeles Unified,Los Angeles,83,65,14.0,15.0,18.0,16.0,10,15.38
2014,S,New Village Girls Academy,Los Angeles Unified,Los Angeles,30,13,12.0,14.0,14.0,15.0,0,0.0
2014,S,Linda Esperanza Marquez High A Huntingto,Los Angeles Unified,Los Angeles,121,26,15.0,17.0,18.0,17.0,5,19.23
2014,S,Linda Esperanza Marquez High B LIBRA Aca,Los Angeles Unified,Los Angeles,87,43,16.0,18.0,19.0,18.0,10,23.26
2014,S,Linda Esperanza Marquez High C School of,Los Angeles Unified,Los Angeles,108,22,16.0,18.0,20.0,18.0,7,31.82
2014,S,Academies of Education and Empowerment a,Los Angeles Unified,Los Angeles,141,41,18.0,19.0,19.0,17.0,14,34.15
2014,S,Academy of Medical Arts at Carson High,Los Angeles Unified,Los Angeles,112,41,17.0,18.0,19.0,19.0,11,26.83
2014,S,Contreras Learning Center-School of Soci,Los Angeles Unified,Los Angeles,87,31,16.0,17.0,18.0,17.0,5,16.13
2014,S,Phineas Banning Senior High,Los Angeles Unified,Los Angeles,407,120,16.0,17.0,19.0,18.0,31,25.83
2014,S,Bell Senior High,Los Angeles Unified,Los Angeles,668,237,16.0,18.0,19.0,18.0,58,24.47
2014,S,Belmont Senior High,Los Angeles Unified,Los Angeles,214,86,15.0,17.0,18.0,16.0,14,16.28
2014,S,Birmingham Community Charter High,Los Angeles Unified,Los Angeles,702,121,18.0,19.0,19.0,19.0,35,28.93
2014,S,Canoga Park Senior High,Los Angeles Unified,Los Angeles,360,51,18.0,19.0,20.0,19.0,18,35.29
2014,S,Carson Senior High,Los Angeles Unified,Los Angeles,267,75,19.0,19.0,19.0,19.0,27,36.0
2014,S,Chatsworth Charter High,Los Angeles Unified,Los Angeles,627,60,20.0,20.0,22.0,20.0,27,45.0
2014,S,Grover Cleveland Charter High,Los Angeles Unified,Los Angeles,729,120,24.0,24.0,24.0,23.0,90,75.0
2014,S,"Crenshaw Science, Technology, Engineerin",Los Angeles Unified,Los Angeles,269,92,14.0,16.0,17.0,15.0,11,11.96
2014,S,Susan Miller Dorsey Senior High,Los Angeles Unified,Los Angeles,302,63,13.0,15.0,16.0,15.0,6,9.52
2014,S,Eagle Rock High,Los Angeles Unified,Los Angeles,435,79,22.0,23.0,22.0,22.0,54,68.35
2014,S,El Camino Real Charter High,Los Angeles Unified,Los Angeles,897,215,24.0,24.0,25.0,23.0,159,73.95
2014,S,Los Angeles Center for Enriched Studies,Los Angeles Unified,Los Angeles,210,85,26.0,25.0,26.0,24.0,72,84.71
2014,S,Downtown Business High,Los Angeles Unified,Los Angeles,226,141,18.0,19.0,21.0,19.0,51,36.17
2014,S,Fairfax Senior High,Los Angeles Unified,Los Angeles,404,77,19.0,19.0,21.0,19.0,33,42.86
2014,S,John H. Francis Polytechnic,Los Angeles Unified,Los Angeles,712,111,17.0,18.0,21.0,19.0,32,28.83
2014,S,King/Drew Medical Magnet High,Los Angeles Unified,Los Angeles,322,181,19.0,20.0,19.0,19.0,63,34.81
2014,S,Benjamin Franklin Senior High,Los Angeles Unified,Los Angeles,272,77,18.0,19.0,20.0,19.0,29,37.66
2014,S,John C. Fremont Senior High,Los Angeles Unified,Los Angeles,571,60,16.0,18.0,17.0,17.0,12,20.0
2014,S,Sherman Oaks Center for Enriched Studies,Los Angeles Unified,Los Angeles,250,86,25.0,25.0,25.0,24.0,67,77.91
2014,S,Ganesha High,Pomona Unified,Los Angeles,293,41,16.0,17.0,19.0,17.0,10,24.39
2014,S,Garey High,Pomona Unified,Los Angeles,451,66,16.0,18.0,18.0,18.0,15,22.73
2014,S,Pomona High,Pomona Unified,Los Angeles,327,72,16.0,17.0,18.0,17.0,15,20.83
2014,S,Diamond Ranch High,Pomona Unified,Los Angeles,459,90,21.0,22.0,22.0,21.0,48,53.33
2014,S,Village Academy High School at Indian Hi,Pomona Unified,Los Angeles,111,39,18.0,19.0,20.0,19.0,11,28.21
2014,S,Fremont Academy of Engineering and Desig,Pomona Unified,Los Angeles,93,18,15.0,17.0,18.0,19.0,4,22.22
2014,D,,San Marino Unified,Los Angeles,291,145,29.0,28.0,29.0,27.0,136,93.79
2014,S,San Marino High,San Marino Unified,Los Angeles,290,145,29.0,28.0,29.0,27.0,136,93.79
2014,D,,Santa Monica-Malibu Unified,Los Angeles,961,341,24.0,24.0,24.0,23.0,237,69.5
2014,S,Santa Monica High,Santa Monica-Malibu Unified,Los Angeles,711,286,24.0,24.0,25.0,23.0,194,67.83
2014,S,Malibu High,Santa Monica-Malibu Unified,Los Angeles,182,55,24.0,25.0,24.0,24.0,43,78.18
2014,D,,South Pasadena Unified,Los Angeles,378,105,27.0,26.0,28.0,26.0,97,92.38
2014,S,South Pasadena Senior High,South Pasadena Unified,Los Angeles,374,105,27.0,26.0,28.0,26.0,97,92.38
2014,D,,Temple City Unified,Los Angeles,552,96,25.0,24.0,27.0,24.0,76,79.17
2014,S,Temple City High,Temple City Unified,Los Angeles,531,96,25.0,24.0,27.0,24.0,76,79.17
2014,D,,Torrance Unified,Los Angeles,2176,549,24.0,25.0,26.0,24.0,424,77.23
2014,S,North High,Torrance Unified,Los Angeles,515,118,23.0,23.0,25.0,23.0,84,71.19
2014,S,South High,Torrance Unified,Los Angeles,490,159,26.0,25.0,26.0,24.0,133,83.65
2014,S,Torrance High,Torrance Unified,Los Angeles,472,118,23.0,23.0,23.0,23.0,77,65.25
2014,S,West High,Torrance Unified,Los Angeles,534,154,26.0,25.0,27.0,25.0,130,84.42
2014,D,,West Covina Unified,Los Angeles,1117,90,19.0,21.0,21.0,20.0,42,46.67
2014,S,California Virtual Academy @ Los Angeles,West Covina Unified,Los Angeles,274,17,24.0,24.0,22.0,23.0,13,76.47
2014,S,West Covina High,West Covina Unified,Los Angeles,537,65,18.0,20.0,21.0,19.0,23,35.38
2014,D,,Whittier Union High,Los Angeles,3470,629,18.0,19.0,21.0,19.0,239,38.0
2014,S,California High,Whittier Union High,Los Angeles,732,112,18.0,19.0,20.0,19.0,44,39.29
2014,S,La Serna High,Whittier Union High,Los Angeles,622,129,22.0,23.0,22.0,22.0,77,59.69
2014,S,Pioneer High,Whittier Union High,Los Angeles,321,103,16.0,17.0,20.0,17.0,20,19.42
2014,S,Santa Fe High,Whittier Union High,Los Angeles,618,164,18.0,19.0,20.0,19.0,53,32.32
2014,S,Whittier High,Whittier Union High,Los Angeles,608,121,17.0,19.0,20.0,19.0,45,37.19
2014,D,,William S. Hart Union High,Los Angeles,4763,901,23.0,24.0,24.0,23.0,652,72.36
2014,S,Golden Valley High,William S. Hart Union High,Los Angeles,519,93,20.0,21.0,21.0,21.0,50,53.76
2014,S,West Ranch High,William S. Hart Union High,Los Angeles,748,173,24.0,24.0,25.0,23.0,132,76.3
2014,S,"Albert Einstein Academy for Letters, Art",William S. Hart Union High,Los Angeles,44,17,26.0,25.0,25.0,24.0,14,82.35
2014,S,Canyon High,William S. Hart Union High,Los Angeles,609,133,22.0,23.0,22.0,22.0,81,60.9
2014,S,Tomales High,Shoreline Unified,Marin,42,18,19.0,20.0,22.0,20.0,8,44.44
2014,C,,,Mariposa,175,11,23.0,25.0,27.0,25.0,9,81.82
2014,D,,Mariposa County Unified,Mariposa,160,11,23.0,25.0,27.0,25.0,9,81.82
2014,S,Mariposa County High,Mariposa County Unified,Mariposa,149,11,23.0,25.0,27.0,25.0,9,81.82
2014,C,,,Mendocino,1080,120,22.0,23.0,22.0,22.0,82,68.33
2014,D,,Fort Bragg Unified,Mendocino,128,32,21.0,21.0,21.0,21.0,19,59.38
2014,S,Fort Bragg High,Fort Bragg Unified,Mendocino,116,32,21.0,21.0,21.0,21.0,19,59.38
2014,D,,Mendocino Unified,Mendocino,43,14,23.0,22.0,22.0,23.0,11,78.57
2014,S,Mendocino High,Mendocino Unified,Mendocino,37,14,23.0,22.0,22.0,23.0,11,78.57
2014,D,,Point Arena Joint Union High,Mendocino,50,11,23.0,25.0,25.0,23.0,10,90.91
2014,S,Point Arena High,Point Arena Joint Union High,Mendocino,45,11,23.0,25.0,25.0,23.0,10,90.91
2014,D,,Ukiah Unified,Mendocino,540,53,23.0,24.0,23.0,22.0,36,67.92
2014,S,Ukiah High,Ukiah Unified,Mendocino,329,52,23.0,24.0,23.0,22.0,35,67.31
2014,C,,,Merced,4304,695,18.0,19.0,20.0,19.0,247,35.54
2014,D,,Hilmar Unified,Merced,183,39,17.0,19.0,19.0,19.0,9,23.08
2014,S,Hilmar High,Hilmar Unified,Merced,167,39,17.0,19.0,19.0,19.0,9,23.08
2014,D,,Le Grand Union High,Merced,135,41,15.0,16.0,18.0,16.0,4,9.76
2014,D,,Nevada Joint Union High,Nevada,826,140,25.0,26.0,26.0,24.0,118,84.29
2014,S,Bear River High,Nevada Joint Union High,Nevada,175,40,26.0,27.0,27.0,25.0,38,95.0
2014,S,Nevada Union High,Nevada Joint Union High,Nevada,469,89,24.0,25.0,25.0,24.0,71,79.78
2014,C,,,Orange,41649,9186,24.0,24.0,25.0,23.0,6664,72.55
2014,D,,Anaheim Union High,Orange,5449,770,21.0,22.0,23.0,22.0,454,58.96
2014,S,Cypress High,Anaheim Union High,Orange,647,150,25.0,25.0,27.0,25.0,123,82.0
2014,S,Anaheim High,Anaheim Union High,Orange,770,149,17.0,18.0,20.0,18.0,53,35.57
2014,S,Oxford Academy,Anaheim Union High,Orange,166,82,30.0,28.0,29.0,27.0,82,100.0
2014,S,Katella High,Anaheim Union High,Orange,567,76,18.0,19.0,21.0,19.0,28,36.84
2014,S,John F. Kennedy High,Anaheim Union High,Orange,512,82,24.0,24.0,26.0,24.0,68,82.93
2014,S,Loara High,Anaheim Union High,Orange,591,93,17.0,18.0,19.0,19.0,26,27.96
2014,S,Magnolia High,Anaheim Union High,Orange,462,21,20.0,21.0,23.0,21.0,12,57.14
2014,S,Savanna High,Anaheim Union High,Orange,490,55,18.0,19.0,20.0,20.0,22,40.0
2014,S,Western High,Anaheim Union High,Orange,483,62,20.0,22.0,22.0,21.0,40,64.52
2014,D,,Brea-Olinda Unified,Orange,507,142,24.0,25.0,25.0,24.0,111,78.17
2014,S,Brea-Olinda High,Brea-Olinda Unified,Orange,480,142,24.0,25.0,25.0,24.0,111,78.17
2014,D,,Capistrano Unified,Orange,4187,1509,25.0,25.0,25.0,24.0,1227,81.31
2014,S,Capistrano Connections Academy,Capistrano Unified,Orange,196,26,24.0,23.0,23.0,22.0,19,73.08
2014,S,San Juan Hills High,Capistrano Unified,Orange,466,150,24.0,25.0,24.0,24.0,114,76.0
2014,S,Capistrano Valley High,Capistrano Unified,Orange,605,209,26.0,26.0,25.0,25.0,173,82.78
2014,S,Aliso Niguel High,Capistrano Unified,Orange,742,272,26.0,26.0,26.0,25.0,241,88.6
2014,S,Tesoro High,Capistrano Unified,Orange,605,288,25.0,25.0,25.0,24.0,232,80.56
2014,S,San Clemente High,Capistrano Unified,Orange,711,277,24.0,25.0,24.0,23.0,207,74.73
2014,S,Dana Hills High,Capistrano Unified,Orange,712,283,26.0,25.0,25.0,25.0,238,84.1
2014,D,,Fullerton Joint Union High,Orange,3722,707,24.0,24.0,25.0,24.0,517,73.13
2014,S,Buena Park High,Fullerton Joint Union High,Orange,456,82,17.0,19.0,20.0,19.0,28,34.15
2014,S,Fullerton Union High,Fullerton Joint Union High,Orange,558,108,21.0,23.0,23.0,22.0,74,68.52
2014,S,La Habra High,Fullerton Joint Union High,Orange,591,75,22.0,22.0,22.0,22.0,39,52.0
2014,S,Sonora High,Fullerton Joint Union High,Orange,428,130,22.0,22.0,23.0,22.0,84,64.62
2014,S,Antelope High,Roseville Joint Union High,Placer,466,188,20.0,22.0,22.0,22.0,102,54.26
2014,S,Woodcreek High,Roseville Joint Union High,Placer,527,173,24.0,25.0,25.0,25.0,143,82.66
2014,S,Granite Bay High,Roseville Joint Union High,Placer,522,223,26.0,26.0,26.0,25.0,196,87.89
2014,S,Oakmont High,Roseville Joint Union High,Placer,402,92,24.0,24.0,24.0,23.0,68,73.91
2014,S,Roseville High,Roseville Joint Union High,Placer,487,148,22.0,23.0,23.0,22.0,94,63.51
2014,D,,Tahoe-Truckee Unified,Placer,222,57,23.0,24.0,24.0,23.0,42,73.68
2014,S,North Tahoe High,Tahoe-Truckee Unified,Placer,63,12,24.0,24.0,23.0,23.0,8,66.67
2014,S,Tahoe Truckee High,Tahoe-Truckee Unified,Placer,127,45,23.0,24.0,24.0,23.0,34,75.56
2014,D,,Western Placer Unified,Placer,773,64,23.0,24.0,23.0,23.0,44,68.75
2014,S,Horizon Charter,Western Placer Unified,Placer,212,17,26.0,27.0,24.0,24.0,14,82.35
2014,S,Lincoln High,Western Placer Unified,Placer,348,47,22.0,23.0,23.0,22.0,30,63.83
2014,D,,Rocklin Unified,Placer,969,332,24.0,25.0,25.0,24.0,265,79.82
2014,S,Whitney High,Rocklin Unified,Placer,433,153,23.0,24.0,24.0,23.0,106,69.28
2014,S,Rocklin High,Rocklin Unified,Placer,441,179,25.0,25.0,26.0,24.0,159,88.83
2014,C,,,Plumas,180,23,24.0,25.0,23.0,22.0,18,78.26
