cds,rtype,sname,dname,cname,Enroll12,NumTstTakr,AvgScrEng,AvgScrRead,AvgScrMath,AvgScrSci,NumGE21,PctGE21,year
36678500000000,D,                                                  ,Rialto Unified                                    ,San Bernardino ,2074,421,17,19,19,19,120,28.5,1314
36678500102830,S,Wilmer Amina Carter High                          ,Rialto Unified                                    ,San Bernardino ,572,117,17,18,19,18,32,27.35,1314
36678503630530,S,Zupanic High                                      ,Rialto Unified                                    ,San Bernardino ,66,0,NA,NA,NA,NA,NA,NA,1314
36678503630597,S,Rialto High                                       ,Rialto Unified                                    ,San Bernardino ,663,212,17,18,19,19,57,26.89,1314
36678503633005,S,Eisenhower Senior High                            ,Rialto Unified                                    ,San Bernardino ,521,92,17,19,20,19,31,33.7,1314
36678680000000,D,                                                  ,Rim of the World Unified                          ,San Bernardino ,383,29,25,26,25,24,26,89.66,1314
36678683635265,S,Rim of the World Senior High                      ,Rim of the World Unified                          ,San Bernardino ,295,29,25,26,25,24,26,89.66,1314
36678760000000,D,                                                  ,San Bernardino City Unified                       ,San Bernardino ,4139,573,18,19,19,19,176,30.72,1314
36678760107730,S,ASA Charter                                       ,San Bernardino City Unified                       ,San Bernardino ,28,0,NA,NA,NA,NA,NA,NA,1314
36678760109850,S,Public Safety Academy                             ,San Bernardino City Unified                       ,San Bernardino ,43,0,NA,NA,NA,NA,NA,NA,1314
36678760114405,S,"Casa Ramona Academy for Technology, Comm          ",San Bernardino City Unified                       ,San Bernardino ,10,0,NA,NA,NA,NA,NA,NA,1314
36678760120568,S,Options for Youth-San Bernardino                  ,San Bernardino City Unified                       ,San Bernardino ,83,8,*,*,*,*,*,*,1314
36678760122572,S,The Academy of the Inland Empire                  ,San Bernardino City Unified                       ,San Bernardino ,302,0,NA,NA,NA,NA,NA,NA,1314
36678760125450,S,Indian Springs High                               ,San Bernardino City Unified                       ,San Bernardino ,1,0,NA,NA,NA,NA,NA,NA,1314
36678760128405,S,Center For Learning and Educational Succ          ,San Bernardino City Unified                       ,San Bernardino ,5,0,NA,NA,NA,NA,NA,NA,1314
36678763630548,S,Alternative Learning Center                       ,San Bernardino City Unified                       ,San Bernardino ,16,0,NA,NA,NA,NA,NA,NA,1314
36678763630993,S,Provisional Accelerated Learning Academy          ,San Bernardino City Unified                       ,San Bernardino ,134,0,NA,NA,NA,NA,NA,NA,1314
36678763631082,S,Arroyo Valley High                                ,San Bernardino City Unified                       ,San Bernardino ,503,53,18,19,19,18,17,32.08,1314
37681633731239,S,Julian Charter                                    ,Julian Union Elementary                           ,San Diego      ,128,9,*,*,*,*,*,*,1314
37681710000000,D,                                                  ,Julian Union High                                 ,San Diego      ,40,5,*,*,*,*,*,*,1314
37681713733219,S,Julian High                                       ,Julian Union High                                 ,San Diego      ,38,5,*,*,*,*,*,*,1314
37681890000000,D,                                                  ,Lakeside Union Elementary                         ,San Diego      ,153,23,26,27,25,25,21,91.3,1314
37681890118323,S,National University Academy                       ,Lakeside Union Elementary                         ,San Diego      ,114,0,NA,NA,NA,NA,NA,NA,1314
37681893731072,S,River Valley Charter                              ,Lakeside Union Elementary                         ,San Diego      ,39,23,26,27,25,25,21,91.3,1314
37682130000000,D,                                                  ,Mountain Empire Unified                           ,San Diego      ,375,20,20,21,20,21,8,40,1314
37682130119263,S,California Pacific Charter School of San          ,Mountain Empire Unified                           ,San Diego      ,104,0,NA,NA,NA,NA,NA,NA,1314
37682130119560,S,San Diego Neighborhood Homeschools                ,Mountain Empire Unified                           ,San Diego      ,9,0,NA,NA,NA,NA,NA,NA,1314
37682130120253,S,Mountain Peak Charter                             ,Mountain Empire Unified                           ,San Diego      ,3,0,NA,NA,NA,NA,NA,NA,1314
37682130123224,S,San Diego Virtual                                 ,Mountain Empire Unified                           ,San Diego      ,90,1,*,*,*,*,*,*,1314
37682130123240,S,Pivot Charter School - San Diego                  ,Mountain Empire Unified                           ,San Diego      ,40,1,*,*,*,*,*,*,1314
37682130127050,S,Academy of Arts and Sciences: El Cajon M          ,Mountain Empire Unified                           ,San Diego      ,5,0,NA,NA,NA,NA,NA,NA,1314
37682130127084,S,Academy of Arts and Sciences: Del Mar Mi          ,Mountain Empire Unified                           ,San Diego      ,8,0,NA,NA,NA,NA,NA,NA,1314
37682133730991,S,Hillside Junior/Senior High                       ,Mountain Empire Unified                           ,San Diego      ,7,0,NA,NA,NA,NA,NA,NA,1314
37682133734878,S,Mountain Empire High                              ,Mountain Empire Unified                           ,San Diego      ,97,18,19,21,20,21,7,38.89,1314
37682960000000,D,                                                  ,Poway Unified                                     ,San Diego      ,2819,1046,25,25,26,24,874,83.56,1314
37682960118935,S,Del Norte High                                    ,Poway Unified                                     ,San Diego      ,388,155,25,25,26,25,135,87.1,1314
37682963730074,S,Mt. Carmel High                                   ,Poway Unified                                     ,San Diego      ,486,151,25,25,26,24,121,80.13,1314
37682963730819,S,Rancho Bernardo High                              ,Poway Unified                                     ,San Diego      ,565,208,25,25,26,24,176,84.62,1314
37682963731528,S,Westview High                                     ,Poway Unified                                     ,San Diego      ,598,236,26,26,26,25,199,84.32,1314
37682963735842,S,Abraxas Continuation High                         ,Poway Unified                                     ,San Diego      ,125,1,*,*,*,*,*,*,1314
37682963735867,S,Poway High                                        ,Poway Unified                                     ,San Diego      ,596,295,25,25,25,24,243,82.37,1314
37683040000000,D,                                                  ,Ramona City Unified                               ,San Diego      ,546,112,23,24,24,23,83,74.11,1314
37683040102178,S,Future Bound Independent Study Secondary          ,Ramona City Unified                               ,San Diego      ,32,0,NA,NA,NA,NA,NA,NA,1314
37683043735974,S,Ramona High                                       ,Ramona City Unified                               ,San Diego      ,407,106,22,24,24,23,78,73.58,1314
37683046106264,S,Ramona Community                                  ,Ramona City Unified                               ,San Diego      ,30,6,*,*,*,*,*,*,1314
37683380000000,D,                                                  ,San Diego Unified                                 ,San Diego      ,9584,2049,21,22,22,21,1163,56.76,1314
37683380106732,S,High Tech High International                      ,San Diego Unified                                 ,San Diego      ,98,33,21,21,22,20,19,57.58,1314
37683380106799,S,Learning Choice Academy                           ,San Diego Unified                                 ,San Diego      ,77,1,*,*,*,*,*,*,1314
37683380107029,S,San Diego International Studies                   ,San Diego Unified                                 ,San Diego      ,137,35,24,26,24,23,29,82.86,1314
37683380107052,S,San Diego Business                                ,San Diego Unified                                 ,San Diego      ,132,7,*,*,*,*,*,*,1314
37683380107060,S,San Diego MVP Arts                                ,San Diego Unified                                 ,San Diego      ,71,4,*,*,*,*,*,*,1314
37683380107078,S,Kearny Digital Media & Design                     ,San Diego Unified                                 ,San Diego      ,96,8,*,*,*,*,*,*,1314
37683380107086,S,Kearny SCT                                        ,San Diego Unified                                 ,San Diego      ,74,15,19,22,21,21,7,46.67,1314
37683380107094,S,Kearny International Business                     ,San Diego Unified                                 ,San Diego      ,110,37,20,21,21,21,19,51.35,1314
37683380107102,S,Kearny Construction Tech                          ,San Diego Unified                                 ,San Diego      ,76,1,*,*,*,*,*,*,1314
37683380107177,S,Crawford High                                     ,San Diego Unified                                 ,San Diego      ,274,63,17,18,19,18,17,26.98,1314
37683380107219,S,San Diego Science and Technology                  ,San Diego Unified                                 ,San Diego      ,103,20,19,21,20,20,9,45,1314
37683380107482,S,San Diego Metro Career and Tech                   ,San Diego Unified                                 ,San Diego      ,47,35,19,20,19,19,15,42.86,1314
37683380108787,S,High Tech High Media Arts                         ,San Diego Unified                                 ,San Diego      ,95,47,20,21,21,20,25,53.19,1314
37683380114025,S,Lincoln High                                      ,San Diego Unified                                 ,San Diego      ,311,95,16,18,19,18,17,17.89,1314
37683380114462,S,Health Sciences High                              ,San Diego Unified                                 ,San Diego      ,128,13,18,18,21,18,5,38.46,1314
37683380114520,S,Arroyo Paseo Charter High                         ,San Diego Unified                                 ,San Diego      ,35,0,NA,NA,NA,NA,NA,NA,1314
37764710114694,S,High Tech High North County                       ,SBC - High Tech High                              ,San Diego      ,117,0,NA,NA,NA,NA,NA,NA,1314
38000000000000,C,                                                  ,                                                  ,San Francisco  ,4879,1622,21,21,23,21,923,56.91,1314
38103890000000,D,                                                  ,San Francisco County Office of                    ,San Francisco  ,75,0,NA,NA,NA,NA,NA,NA,1314
38103893830395,S,S.F. County Opportunity (Hilltop)                 ,San Francisco County Office of                    ,San Francisco  ,15,0,NA,NA,NA,NA,NA,NA,1314
38684780000000,D,                                                  ,San Francisco Unified                             ,San Francisco  ,4768,1619,21,21,23,21,920,56.83,1314
38684780101774,S,Five Keys Charter (SF Sheriff's)                  ,San Francisco Unified                             ,San Francisco  ,97,0,NA,NA,NA,NA,NA,NA,1314
38684780102103,S,Jordan (June) School for Equity                   ,San Francisco Unified                             ,San Francisco  ,44,39,16,16,17,17,4,10.26,1314
38684780107300,S,City Arts and Tech High                           ,San Francisco Unified                             ,San Francisco  ,112,38,16,17,18,17,8,21.05,1314
38684780118133,S,Five Keys Adult School (SF Sheriff's)             ,San Francisco Unified                             ,San Francisco  ,13,0,NA,NA,NA,NA,NA,NA,1314
38684780118141,S,Five Keys Independence HS (SF Sheriff's)          ,San Francisco Unified                             ,San Francisco  ,176,0,NA,NA,NA,NA,NA,NA,1314
38684780119875,S,S.F. International High                           ,San Francisco Unified                             ,San Francisco  ,93,63,12,14,18,16,6,9.52,1314
38684780119958,S,Academy of Arts and Sciences                      ,San Francisco Unified                             ,San Francisco  ,85,0,NA,NA,NA,NA,NA,NA,1314
38684780127530,S,KIPP San Francisco College Preparatory            ,San Francisco Unified                             ,San Francisco  ,0,0,NA,NA,NA,NA,NA,NA,1314
38684780128876,S,Gateway to College                                ,San Francisco Unified                             ,San Francisco  ,110,0,NA,NA,NA,NA,NA,NA,1314
38684783830031,S,Wells (Ida B.) High                               ,San Francisco Unified                             ,San Francisco  ,79,2,*,*,*,*,*,*,1314
38684783830197,S,Independence High                                 ,San Francisco Unified                             ,San Francisco  ,85,4,*,*,*,*,*,*,1314
38684783830205,S,Wallenberg (Raoul) Traditional High               ,San Francisco Unified                             ,San Francisco  ,183,62,20,19,23,21,30,48.39,1314
38684783830254,S,Burton (Phillip and Sala) Academic High           ,San Francisco Unified                             ,San Francisco  ,204,45,18,19,23,20,23,51.11,1314
38684783830288,S,Balboa High                                       ,San Francisco Unified                             ,San Francisco  ,369,122,20,21,23,21,68,55.74,1314
38684783830353,S,International Studies Academy                     ,San Francisco Unified                             ,San Francisco  ,46,17,18,18,20,17,8,47.06,1314
38684783830387,S,Asawa (Ruth) San Francisco School of the          ,San Francisco Unified                             ,San Francisco  ,181,66,24,24,23,22,47,71.21,1314
38684783830403,S,Marshall (Thurgood) High                          ,San Francisco Unified                             ,San Francisco  ,162,64,18,18,22,20,26,40.63,1314
38684783830411,S,Leadership High                                   ,San Francisco Unified                             ,San Francisco  ,54,6,*,*,*,*,*,*,1314
38684783830429,S,Life Learning Academy Charter                     ,San Francisco Unified                             ,San Francisco  ,17,0,NA,NA,NA,NA,NA,NA,1314
38684783830437,S,Gateway High                                      ,San Francisco Unified                             ,San Francisco  ,113,52,20,19,21,20,21,40.38,1314
38684783831765,S,Galileo High                                      ,San Francisco Unified                             ,San Francisco  ,517,251,21,21,24,21,156,62.15,1314
38684783833241,S,Lincoln (Abraham) High                            ,San Francisco Unified                             ,San Francisco  ,462,146,19,20,23,21,78,53.42,1314
38684783833407,S,Lowell High                                       ,San Francisco Unified                             ,San Francisco  ,669,326,27,27,29,27,305,93.56,1314
38684783834082,S,Mission High                                      ,San Francisco Unified                             ,San Francisco  ,236,69,16,17,19,17,14,20.29,1314
38684783834769,S,O'Connell (John) High                             ,San Francisco Unified                             ,San Francisco  ,145,53,16,17,18,18,13,24.53,1314
38684783839081,S,Washington (George) High                          ,San Francisco Unified                             ,San Francisco  ,479,194,20,21,23,21,113,58.25,1314
38767030000000,D,                                                  ,SBE - San Francisco Flex Acade                    ,San Francisco  ,36,3,*,*,*,*,*,*,1314
38767030121814,S,San Francisco Flex Academy                        ,SBE - San Francisco Flex Acade                    ,San Francisco  ,36,3,*,*,*,*,*,*,1314
39000000000000,C,                                                  ,                                                  ,San Joaquin    ,11116,1640,20,21,21,20,783,47.74,1314
39103970000000,D,                                                  ,San Joaquin County Office of E                    ,San Joaquin    ,922,28,17,19,17,18,6,21.43,1314
39103970114447,S,Excel Academy: Collegiate Sports Health           ,San Joaquin County Office of E                    ,San Joaquin    ,6,0,NA,NA,NA,NA,NA,NA,1314
39103970120717,S,one.Charter                                       ,San Joaquin County Office of E                    ,San Joaquin    ,71,0,NA,NA,NA,NA,NA,NA,1314
39103970121723,S,San Joaquin Building Futures Academy              ,San Joaquin County Office of E                    ,San Joaquin    ,129,0,NA,NA,NA,NA,NA,NA,1314
39103973930476,S,Venture Academy                                   ,San Joaquin County Office of E                    ,San Joaquin    ,224,28,17,19,17,18,6,21.43,1314
39685020000000,D,                                                  ,Escalon Unified                                   ,San Joaquin    ,212,19,19,21,22,20,9,47.37,1314
39685023932308,S,Escalon High                                      ,Escalon Unified                                   ,San Joaquin    ,192,19,19,21,22,20,9,47.37,1314
39685690000000,D,                                                  ,Lincoln Unified                                   ,San Joaquin    ,714,114,23,22,24,23,83,72.81,1314
39685693933801,S,Lincoln High                                      ,Lincoln Unified                                   ,San Joaquin    ,623,114,23,22,24,23,83,72.81,1314
39685770000000,D,                                                  ,Linden Unified                                    ,San Joaquin    ,198,61,20,20,20,21,29,47.54,1314
39685773933959,S,Linden High                                       ,Linden Unified                                    ,San Joaquin    ,170,61,20,20,20,21,29,47.54,1314
39685850000000,D,                                                  ,Lodi Unified                                      ,San Joaquin    ,2352,564,20,21,22,21,285,50.53,1314
39685850101956,S,Aspire Benjamin Holt College Preparatory          ,Lodi Unified                                      ,San Joaquin    ,67,36,21,21,23,21,20,55.56,1314
39685850108225,S,Ronald E. McNair High                             ,Lodi Unified                                      ,San Joaquin    ,427,123,17,18,19,18,29,23.58,1314
39685850122580,S,Rio Valley Charter                                ,Lodi Unified                                      ,San Joaquin    ,77,1,*,*,*,*,*,*,1314
39685853930237,S,Bear Creek High                                   ,Lodi Unified                                      ,San Joaquin    ,440,111,20,20,22,20,55,49.55,1314
39685853930278,S,Plaza Robles Continuation High                    ,Lodi Unified                                      ,San Joaquin    ,97,1,*,*,*,*,*,*,1314
39685853930344,S,Independence                                      ,Lodi Unified                                      ,San Joaquin    ,106,0,NA,NA,NA,NA,NA,NA,1314
39685853930443,S,Middle College High                               ,Lodi Unified                                      ,San Joaquin    ,56,36,24,23,25,23,26,72.22,1314
39685853934759,S,Tokay High                                        ,Lodi Unified                                      ,San Joaquin    ,478,113,20,21,22,21,55,48.67,1314
39685853934783,S,Lodi High                                         ,Lodi Unified                                      ,San Joaquin    ,478,143,22,23,24,22,100,69.93,1314
39685930000000,D,                                                  ,Manteca Unified                                   ,San Joaquin    ,1827,160,19,21,20,20,69,43.13,1314
39685930101576,S,Weston Ranch High                                 ,Manteca Unified                                   ,San Joaquin    ,248,31,17,19,19,18,8,25.81,1314
39685930116376,S,Lathrop High                                      ,Manteca Unified                                   ,San Joaquin    ,271,16,20,21,20,20,9,56.25,1314
39685930126094,S,Manteca Unified Vocational Academy                ,Manteca Unified                                   ,San Joaquin    ,24,0,NA,NA,NA,NA,NA,NA,1314
39685933930310,S,Sierra High                                       ,Manteca Unified                                   ,San Joaquin    ,365,65,21,21,21,21,29,44.62,1314
39685933932001,S,East Union High                                   ,Manteca Unified                                   ,San Joaquin    ,300,37,20,23,21,21,21,56.76,1314
39685933935103,S,Manteca High                                      ,Manteca Unified                                   ,San Joaquin    ,358,11,17,20,18,21,2,18.18,1314
39686270000000,D,                                                  ,New Jerusalem Elementary                          ,San Joaquin    ,369,11,22,24,22,22,5,45.45,1314
39686270126755,S,"Humphreys College Academy of Business, L          ",New Jerusalem Elementary                          ,San Joaquin    ,48,0,NA,NA,NA,NA,NA,NA,1314
39686270127191,S,California Virtual Academy @ San Joaquin          ,New Jerusalem Elementary                          ,San Joaquin    ,128,4,*,*,*,*,*,*,1314
39686276119309,S,Delta Charter                                     ,New Jerusalem Elementary                          ,San Joaquin    ,193,7,*,*,*,*,*,*,1314
39686500000000,D,                                                  ,Ripon Unified                                     ,San Joaquin    ,255,43,23,24,23,22,31,72.09,1314
39686500125849,S,California Connections Academy @ Ripon            ,Ripon Unified                                     ,San Joaquin    ,40,2,*,*,*,*,*,*,1314
39686503935756,S,Ripon High                                        ,Ripon Unified                                     ,San Joaquin    ,203,41,23,24,23,23,29,70.73,1314
39686760000000,D,                                                  ,Stockton Unified                                  ,San Joaquin    ,2507,364,17,19,20,18,108,29.67,1314
39686760108159,S,Cesar Chavez High                                 ,Stockton Unified                                  ,San Joaquin    ,560,86,17,19,19,18,17,19.77,1314
39686760115402,S,Edward C. Merlo Institute of Environment          ,Stockton Unified                                  ,San Joaquin    ,53,9,*,*,*,*,*,*,1314
39686760118497,S,Aspire Langston Hughes Academy                    ,Stockton Unified                                  ,San Joaquin    ,41,35,16,18,18,17,6,17.14,1314
39686760119743,S,Stockton Unified Early College Academy            ,Stockton Unified                                  ,San Joaquin    ,59,35,23,22,24,22,25,71.43,1314
39686760119784,S,Stockton High                                     ,Stockton Unified                                  ,San Joaquin    ,130,0,NA,NA,NA,NA,NA,NA,1314
39686760120733,S,Stockton Collegiate International Second          ,Stockton Unified                                  ,San Joaquin    ,24,8,*,*,*,*,*,*,1314
39686760123802,S,Health Careers Academy                            ,Stockton Unified                                  ,San Joaquin    ,0,0,NA,NA,NA,NA,NA,NA,1314
39686760124248,S,Pacific Law Academy                               ,Stockton Unified                                  ,San Joaquin    ,49,11,20,20,22,20,4,36.36,1314
39686763930427,S,Weber Institute                                   ,Stockton Unified                                  ,San Joaquin    ,102,4,*,*,*,*,*,*,1314
39686763932100,S,Edison High                                       ,Stockton Unified                                  ,San Joaquin    ,509,31,18,19,21,19,12,38.71,1314
39686763932654,S,Franklin High                                     ,Stockton Unified                                  ,San Joaquin    ,459,106,16,17,19,17,25,23.58,1314
39686763937406,S,Stagg Senior High                                 ,Stockton Unified                                  ,San Joaquin    ,367,39,19,19,20,19,12,30.77,1314
39754990000000,D,                                                  ,Tracy Joint Unified                               ,San Joaquin    ,1760,276,21,22,22,21,158,57.25,1314
39754990102392,S,Millennium Charter                                ,Tracy Joint Unified                               ,San Joaquin    ,104,20,20,20,20,19,8,40,1314
39754990119040,S,John C. Kimball High                              ,Tracy Joint Unified                               ,San Joaquin    ,514,71,22,22,23,22,46,64.79,1314
39754990120519,S,California Pacific Charter School North           ,Tracy Joint Unified                               ,San Joaquin    ,59,0,NA,NA,NA,NA,NA,NA,1314
39754993930302,S,Merrill F. West High                              ,Tracy Joint Unified                               ,San Joaquin    ,465,96,19,21,21,21,46,47.92,1314
39754993938008,S,Tracy High                                        ,Tracy Joint Unified                               ,San Joaquin    ,472,89,22,23,23,22,58,65.17,1314
40000000000000,C,                                                  ,                                                  ,San Luis Obispo,2863,664,24,25,25,24,525,79.07,1314
40104050000000,D,                                                  ,San Luis Obispo County Office                     ,San Luis Obispo,252,0,NA,NA,NA,NA,NA,NA,1314
40104050101725,S,Grizzly ChalleNGe Charter                         ,San Luis Obispo County Office                     ,San Luis Obispo,151,0,NA,NA,NA,NA,NA,NA,1314
40687000000000,D,                                                  ,Atascadero Unified                                ,San Luis Obispo,382,62,24,25,25,24,50,80.65,1314
40687004030102,S,West Mall Alternative                             ,Atascadero Unified                                ,San Luis Obispo,11,0,NA,NA,NA,NA,NA,NA,1314
40687004030755,S,Atascadero High                                   ,Atascadero Unified                                ,San Luis Obispo,321,62,24,25,25,24,50,80.65,1314
40687590000000,D,                                                  ,Lucia Mar Unified                                 ,San Luis Obispo,842,237,23,24,24,23,166,70.04,1314
40687590125328,S,Central Coast New Tech High                       ,Lucia Mar Unified                                 ,San Luis Obispo,0,0,NA,NA,NA,NA,NA,NA,1314
40687594030268,S,Nipomo High                                       ,Lucia Mar Unified                                 ,San Luis Obispo,256,45,21,21,23,22,22,48.89,1314
40687594030557,S,Arroyo Grande High                                ,Lucia Mar Unified                                 ,San Luis Obispo,486,192,24,24,25,23,144,75,1314
40688090000000,D,                                                  ,San Luis Coastal Unified                          ,San Luis Obispo,557,214,26,27,26,25,190,88.79,1314
40688094034807,S,Morro Bay High                                    ,San Luis Coastal Unified                          ,San Luis Obispo,195,56,25,26,25,25,48,85.71,1314
40688094036703,S,San Luis Obispo High                              ,San Luis Coastal Unified                          ,San Luis Obispo,327,158,27,27,26,25,142,89.87,1314
40688330000000,D,                                                  ,Shandon Joint Unified                             ,San Luis Obispo,14,0,NA,NA,NA,NA,NA,NA,1314
40688334037008,S,Shandon High                                      ,Shandon Joint Unified                             ,San Luis Obispo,12,0,NA,NA,NA,NA,NA,NA,1314
40688410000000,D,                                                  ,Templeton Unified                                 ,San Luis Obispo,211,54,25,26,26,25,47,87.04,1314
40688414030185,S,Templeton Independent Study High                  ,Templeton Unified                                 ,San Luis Obispo,30,0,NA,NA,NA,NA,NA,NA,1314
40688414037701,S,Templeton High                                    ,Templeton Unified                                 ,San Luis Obispo,174,54,25,26,26,25,47,87.04,1314
40754570000000,D,                                                  ,Paso Robles Joint Unified                         ,San Luis Obispo,535,85,22,24,24,23,65,76.47,1314
40754570119354,S,Independence High                                 ,Paso Robles Joint Unified                         ,San Luis Obispo,45,0,NA,NA,NA,NA,NA,NA,1314
40754574035754,S,Paso Robles High                                  ,Paso Robles Joint Unified                         ,San Luis Obispo,442,85,22,24,24,23,65,76.47,1314
40754650000000,D,                                                  ,Coast Unified                                     ,San Luis Obispo,70,12,21,22,23,21,7,58.33,1314
40754654032009,S,Coast Union High                                  ,Coast Unified                                     ,San Luis Obispo,65,12,21,22,23,21,7,58.33,1314
41000000000000,C,                                                  ,                                                  ,San Mateo      ,7000,1786,24,24,25,23,1273,71.28,1314
41104130000000,D,                                                  ,San Mateo County Office of Edu                    ,San Mateo      ,74,0,NA,NA,NA,NA,NA,NA,1314
41688900000000,D,                                                  ,Cabrillo Unified                                  ,San Mateo      ,258,42,23,24,25,24,36,85.71,1314
41688904132817,S,Half Moon Bay High                                ,Cabrillo Unified                                  ,San Mateo      ,234,42,23,24,25,24,36,85.71,1314
41689160000000,D,                                                  ,Jefferson Elementary                              ,San Mateo      ,66,2,*,*,*,*,*,*,1314
41689160112284,S,California Virtual Academy @ San Mateo            ,Jefferson Elementary                              ,San Mateo      ,66,2,*,*,*,*,*,*,1314
41689240000000,D,                                                  ,Jefferson Union High                              ,San Mateo      ,1161,96,24,24,26,24,82,85.42,1314
41689240127548,S,Summit Public School: Shasta                      ,Jefferson Union High                              ,San Mateo      ,0,0,NA,NA,NA,NA,NA,NA,1314
41689244133393,S,Jefferson High                                    ,Jefferson Union High                              ,San Mateo      ,244,10,*,*,*,*,*,*,1314
41689244135075,S,Oceana High                                       ,Jefferson Union High                              ,San Mateo      ,151,14,25,24,25,23,11,78.57,1314
41689244137535,S,Terra Nova High                                   ,Jefferson Union High                              ,San Mateo      ,276,41,25,26,26,24,38,92.68,1314
41689244137790,S,Westmoor High                                     ,Jefferson Union High                              ,San Mateo      ,397,31,24,23,27,24,27,87.1,1314
41689400000000,D,                                                  ,La Honda-Pescadero Unified                        ,San Mateo      ,24,2,*,*,*,*,*,*,1314
41689404135331,S,Pescadero High                                    ,La Honda-Pescadero Unified                        ,San Mateo      ,24,2,*,*,*,*,*,*,1314
41690470000000,D,                                                  ,San Mateo Union High                              ,San Mateo      ,2099,651,26,25,26,25,546,83.87,1314
41690470128165,S,Peninsula High                                    ,San Mateo Union High                              ,San Mateo      ,136,0,NA,NA,NA,NA,NA,NA,1314
41690474130217,S,Aragon High                                       ,San Mateo Union High                              ,San Mateo      ,345,83,27,27,28,27,76,91.57,1314
41690474130472,S,Burlingame High                                   ,San Mateo Union High                              ,San Mateo      ,356,172,27,26,26,25,149,86.63,1314
41690474130738,S,Capuchino High                                    ,San Mateo Union High                              ,San Mateo      ,274,97,22,22,22,21,60,61.86,1314
41690474133070,S,Hillsdale High                                    ,San Mateo Union High                              ,San Mateo      ,325,82,25,25,26,25,66,80.49,1314
41690474134557,S,Mills High                                        ,San Mateo Union High                              ,San Mateo      ,328,138,26,25,28,26,125,90.58,1314
41690474136370,S,San Mateo High                                    ,San Mateo Union High                              ,San Mateo      ,311,79,27,27,28,26,70,88.61,1314
41690620000000,D,                                                  ,Sequoia Union High                                ,San Mateo      ,2418,798,23,23,24,22,499,62.53,1314
41690620112722,S,Summit Preparatory Charter High                   ,Sequoia Union High                                ,San Mateo      ,90,88,22,22,22,22,50,56.82,1314
41690620118232,S,Aspire East Palo Alto Phoenix Academy             ,Sequoia Union High                                ,San Mateo      ,49,21,14,15,17,16,1,4.76,1314
41690620126722,S,East Palo Alto Academy                            ,Sequoia Union High                                ,San Mateo      ,64,41,15,15,17,17,4,9.76,1314
41690620127019,S,Sequoia Union High Independent Study              ,Sequoia Union High                                ,San Mateo      ,24,0,NA,NA,NA,NA,NA,NA,1314
41690624130993,S,Carlmont High                                     ,Sequoia Union High                                ,San Mateo      ,507,210,25,24,26,24,164,78.1,1314
41690624133716,S,Menlo-Atherton High                               ,Sequoia Union High                                ,San Mateo      ,479,132,26,26,27,26,112,84.85,1314
41690624136693,S,Sequoia High                                      ,Sequoia Union High                                ,San Mateo      ,542,201,22,23,24,22,113,56.22,1314
41690624138053,S,Woodside High                                     ,Sequoia Union High                                ,San Mateo      ,374,105,20,21,22,21,55,52.38,1314
41690700000000,D,                                                  ,South San Francisco Unified                       ,San Mateo      ,808,122,21,22,23,22,77,63.11,1314
41690704130324,S,Baden High (Continuation)                         ,South San Francisco Unified                       ,San Mateo      ,56,1,*,*,*,*,*,*,1314
41690704132551,S,El Camino High                                    ,South San Francisco Unified                       ,San Mateo      ,374,48,23,24,24,23,36,75,1314
41690704137279,S,South San Francisco High                          ,South San Francisco Unified                       ,San Mateo      ,372,73,21,21,22,21,41,56.16,1314
41765880000000,D,                                                  ,SBE - Everest Public High                         ,San Mateo      ,92,0,NA,NA,NA,NA,NA,NA,1314
41765880119503,S,Everest Public High                               ,SBE - Everest Public High                         ,San Mateo      ,92,0,NA,NA,NA,NA,NA,NA,1314
42000000000000,C,                                                  ,                                                  ,Santa Barbara  ,5181,948,23,24,24,23,630,66.46,1314
42104210000000,D,                                                  ,Santa Barbara County Office of                    ,Santa Barbara  ,104,0,NA,NA,NA,NA,NA,NA,1314
42691120000000,D,                                                  ,Blochman Union Elementary                         ,Santa Barbara  ,66,0,NA,NA,NA,NA,NA,NA,1314
42691120111773,S,Family Partnership Home Study Charter             ,Blochman Union Elementary                         ,Santa Barbara  ,61,0,NA,NA,NA,NA,NA,NA,1314
42691120124255,S,Trivium Charter                                   ,Blochman Union Elementary                         ,Santa Barbara  ,2,0,NA,NA,NA,NA,NA,NA,1314
42691120127704,S,Visions Academy Charter                           ,Blochman Union Elementary                         ,Santa Barbara  ,3,0,NA,NA,NA,NA,NA,NA,1314
42691460000000,D,                                                  ,Carpinteria Unified                               ,Santa Barbara  ,174,49,20,21,21,20,21,42.86,1314
42691464230181,S,Foothill Alternative High                         ,Carpinteria Unified                               ,Santa Barbara  ,11,0,NA,NA,NA,NA,NA,NA,1314
42691464230587,S,Carpinteria Senior High                           ,Carpinteria Unified                               ,Santa Barbara  ,149,49,20,21,21,20,21,42.86,1314
42692290000000,D,                                                  ,Lompoc Unified                                    ,Santa Barbara  ,716,121,22,24,23,24,84,69.42,1314
42692294230454,S,Cabrillo High                                     ,Lompoc Unified                                    ,Santa Barbara  ,351,78,24,26,25,25,67,85.9,1314
42692294233060,S,Lompoc High                                       ,Lompoc Unified                                    ,Santa Barbara  ,314,43,19,21,21,20,17,39.53,1314
42692450000000,D,                                                  ,Los Olivos Elementary                             ,Santa Barbara  ,80,2,*,*,*,*,*,*,1314
